,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
3524,C-12114-59106,2012-05-04,2012-04-23,PARTIAL CERTIFIED,H-2B,FL,2012-03-01,2012-11-30,WEST COAST LANDSCAPE AND LAWNS INC,3880 76TH AVE NORTH,,PINELLAS PARK,FL,33781,RITA ROMERO / FEDERATION OF EMPLOYERS AND WORKERS,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",80.0,77,8.17,HR,8.17,HR
3525,C-12118-59154,2012-05-04,2012-04-27,CERTIFIED,H-2B,KY,2012-04-01,2012-12-01,WILLIAM B. BRADLEY,855 SOUTH BENSON ROAD,,FRANKFORT,KY,40601,CRAIG DAVID MCDOUGAL,NORMAN,OK,153.674-010,"Exerciser, Horse",392021.0,Nonfarm Animal Caretakers,"EXERCISER, HORSE",8.0,8,9.32,HR,9.32,HR
3526,C-12118-59155,2012-05-04,2012-04-27,CERTIFIED,H-2B,KY,2012-04-01,2012-12-01,"ROMANS RACING STABLES, INC.",700 CENTRAL AVE.,PO BOX 21428,LOUISVILLE,KY,40208,"CRAIG DAVID MCDOUGAL/WILLIAM VELIE, ATTORNEYS AT L",NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,30.0,30,9.32,HR,9.32,HR
3527,C-12118-59156,2012-05-04,2012-04-27,CERTIFIED,H-2B,TX,2012-04-01,2012-12-01,VILLANUEVA MASONRY,502 SOUTH STONEWALL ST.,,MIDLAND,TX,79701,RITA ROMERO/FEDERATION OF EMPLOYERS AND WORKERS OF,BAY CITY,TX,709.687-018,Hot-Top-Liner Helper,473011.0,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",HOT TOP LINER HELPER,11.0,11,9.22,HR,9.22,HR
3528,C-12118-59162,2012-05-04,2012-04-27,CERTIFIED,H-2B,ME,2012-06-01,2012-10-20,"HIGHBROOK, INC. DBA HIGHBROOK MOTEL",94 EDEN STREET,"PO BOX 27, HULLS COVE, ME 04644",BAR HARBOR,ME,4644,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",2.0,2,8.34,HR,8.34,HR
3529,C-12111-59059,2012-05-07,2012-04-20,CERTIFIED,H-2B,NE,2012-07-01,2012-12-31,MILLNIPHEC LLC,3205 SEVEN OAKS DR.,,LAURA,OH,45337,SAYDE M. LEONEL DE CERVANTES / INFINITY LABOR SOUR,BUDA,TX,862.684-014,"Laborer, Construction or Leak Gang",519198.0,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",15.0,15,8.9,HR,8.9,HR
3530,C-12111-59070,2012-05-07,2012-04-20,CERTIFIED,H-2B,TX,2012-07-01,2012-11-30,ML CHRISTI WIMBELEY DBA COWBOY CLASSIC SADDLERY,4201 COLEMAN RANCH ROAD,,TOLAR,TX,76476,SAYDE M. LEONEL DE CERVANTES/ INFINITY LABOR SOURC,BUDA,TX,739.687-098,Floor Worker,519198.0,Helpers--Production Workers,FLOOR WORKER,5.0,5,7.8,HR,7.8,HR
3531,C-12114-59097,2012-05-07,2012-04-23,PARTIAL CERTIFIED,H-2B,LA,2012-07-09,2013-01-20,"BRUCE FOODS CORPORATION, PLANT#2",5802 COTEAU RD.,,NEW IBERIA,LA,70560,,,,529.685-282,Can-Filling-and-Closing-Machine Tender,519111.0,Packaging and Filling Machine Operators and Tenders,CAN FILLING AND CLOSING MACHINE TENDER,100.0,97,8.12,HR,8.12,HR
3532,C-12114-59122,2012-05-07,2012-04-23,CERTIFIED,H-2B,ME,2012-05-01,2012-10-15,OCEAN POINT INN,191 SHORE RD.,,EAST BOOTHBAY,ME,4544,"MARK D. CARCHIDI/ANTIOCH ASSOCIATES USA II, INC.",YARMOUTH PORT,MA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",3.0,3,8.38,HR,8.38,HR
3533,C-12083-58797,2012-05-08,2012-03-23,PARTIAL CERTIFIED,H-2B,TX,2012-02-20,2012-12-14,"TEXAS EXPRESS PLUMBING, INC.",4725 STEFFANI LANE,,HOUSTON,TX,77041,KEMAL IAN BENOUIS / BENOUIS LAW OFFICE,MANCHACA,TX,862.684-018,Pipe-Fitter Helper,473015.0,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",PIPE FITTER HELPER,25.0,22,8.94,HR,8.94,HR
3534,C-12110-59047,2012-05-08,2012-04-19,PARTIAL CERTIFIED,H-2B,AL,2012-04-01,2013-01-31,CALLOWAY INC,1367 MOSS ROSE LANE,,HOOVER,AL,35244,RODOLFO ALVAREZ,PHOENIX,AZ,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",40.0,39,10.96,HR,10.96,HR
3535,C-12111-59065,2012-05-08,2012-04-20,CERTIFIED,H-2B,NC,2012-05-01,2013-02-28,JASON TRIGG ADAIR,218 GLADE STREET,,CHAPEL HILL,NC,27516,"JENNIFER VETTER LANDEO/ LANDEO @ CAPRIOTTI, LLC",GAITHERSBURG,MD,355.674-010,"Child-Care Attendant, School",399011.0,Child Care Workers,"CHILD CARE ATTENDANT, SCHOOL",1.0,1,10.6,HR,10.6,HR
3536,C-12111-59078,2012-05-08,2012-04-20,CERTIFIED,H-2B,NY,2012-07-01,2012-09-03,"SARATOGA READING ROOMS, INC.",148 UNION AVE.,,SARATOGA SPRINGS,NY,12866,"GODFREY LEE/LEE & MIAO, PLLC",NEW YORK,NY,313.131-014,Chef,351011.0,Chefs and Head Cooks,CHEF,1.0,1,29.0,HR,29.0,HR
3537,C-12114-59118,2012-05-08,2012-04-23,CERTIFIED,H-2B,NJ,2012-04-21,2012-11-12,"AMATO'S NURSERY & LANDSCAPING CO., INC.",47 DEANS RHODE HALL,,MONMOUTH JUNCTION,NJ,8852,"PATRICIA L. SOWARDS/ KT LABOR, INC.",LEXINGTON,KY,408.684-010,Lawn-Service Worker,373011.0,Landscaping and Groundskeeping Workers,LAWN SERVICE WORKER,5.0,5,8.68,HR,8.68,HR
3538,C-12114-59119,2012-05-08,2012-04-23,CERTIFIED,H-2B,AL,2012-07-01,2012-12-01,"ASPHALT SOLUTIONS OF ALABAMA, INC.",595 OWEN CIRCLE,,HUEYTOWN,AL,35023,SAYDE M. LEONEL DE CERVANTES / INFINITY LABOR SOUR,BUDA,TX,862.684-014,"Laborer, Construction or Leak Gang",519198.0,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",5.0,5,8.93,HR,8.93,HR
3539,C-12114-59120,2012-05-08,2012-04-23,CERTIFIED,H-2B,AL,2012-06-01,2013-01-31,"AAAH PLASTERING & STUCCO, INC.",15034 LAKELAND FOREST DR,,NORTHPORT,AL,35475,SAYDE M. LEONEL DE CERVANTES,BUDA,TX,862.684-014,"Laborer, Construction or Leak Gang",519198.0,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",25.0,25,9.1,HR,9.1,HR
3540,C-12118-59159,2012-05-08,2012-04-27,PARTIAL CERTIFIED,H-2B,GA,2012-06-10,2012-11-16,SPACE ROLLER. LLC,65 OLD LAKEVIEW DRIVE,,ROSSVILLE,GA,30741,ROBERT WAYNE PIERCE/THE PIERCE LAW FIRM. LLC,ANNAPOLIS,MD,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,8.0,6,7.85,HR,7.85,HR
3541,C-12129-59174,2012-05-08,2012-05-01,CERTIFIED,H-2B,AR,2012-08-13,2012-09-28,PRODUCERS RICE MILL,518 E. HARRISON ST.,,STUTTGART,AR,72160,E. GAITHER/USA WORKS/CSI,LAKE PARK,GA,691.687-010,Production Helper,519198.0,Helpers--Production Workers,PRODUCTION HELPER,67.0,67,8.41,HR,8.41,HR
3542,C-12072-58671,2012-05-09,2012-03-12,DENIED,H-2B,NC,2012-05-01,2012-10-31,DIAMOND CREEK DEVELOPMENT LLC DBA DIAMOND CREEK,25 ROCK ROSE,,BANNER ELK,NC,28604,MICHAEL BENCHETRIT/AKERMAN SENTERFITT,MIAMI,FL,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,1.0,0,10.05,HR,10.05,HR
3543,C-12075-58728,2012-05-09,2012-03-15,CERTIFIED,H-2B,LA,2012-04-16,2012-12-31,"FJN CONTRACTORS, INC.",349 SOUTHEAST BLVD,,MORGAN CITY,LA,70380,NICOLE NEWTON,COEUR D'ALENE,ID,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,30.0,30,9.99,HR,9.99,HR
3544,C-12087-58835,2012-05-09,2012-03-27,CERTIFIED,H-2B,NY,2012-05-01,2013-05-01,MARY ZNIDARSIC,1286 EAST AVENUE,,ROCHESTER,NY,14610,STEPHEN M. BRENT/ BRENT & POWELL,ROCHESTER,NY,,,,,,1.0,1,11.0,HR,11.0,HR
3545,C-12110-59056,2012-05-09,2012-04-19,DENIED,H-2B,AK,2012-05-15,2012-11-02,"BRISTOL BAY CONTRACTORS, INC",P.O. BOX 234,,KING SALMON,AK,99613,,,,320.137-014,"Manager, Lodging Facilities",119081.0,Lodging Managers,"MANAGER, LODGING FACILITIES",2.0,0,22.67,HR,22.67,HR
3546,C-12111-59091,2012-05-09,2012-04-20,DENIED,H-2B,ND,2012-05-01,2013-04-30,CHS INC. DBA SUNPRAIRIE GRAIN,5500 CENEX DRIVE,,INVER GROVE HEIGHTS,MN,55077,RENATO DUMAGAN TUNGOL/THE TUNGOL LAW OFFICE,DARIEN,IL,409.683-010,Farm-Machine Operator,452091.0,Agricultural Equipment Operators,FARM MACHINE OPERATOR,4.0,0,14.75,HR,14.75,HR
3547,C-12117-59151,2012-05-09,2012-04-26,CERTIFIED,H-2B,NY,2012-04-01,2012-12-01,A.N. MARTIN GRAIN SYSTEMS,1110 CLYDE MARENGO RD.,,CLYDE,NY,14433,LORI ANN WHITTEN OR DANIELLE RENE CLARK,WYLIE,TX,862.684-014,"Laborer, Construction or Leak Gang",519198.0,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",4.0,4,,,,
3548,C-12093-58889,2012-05-10,2012-04-02,DENIED,H-2B,NY,2012-06-08,2012-11-30,"MARTENS PACKING COMPANY, LLC",1323 TOWPATH ROAD,PO BOX 428,PORT BYRON,NY,13140,JUAN CARBAJAL/CARBAJAL'S LABOR INC,SODUS,NY,529.687-186,"Sorter, Agricultural Produce",452041.0,"Graders and Sorters, Agricultural Products","SORTER, AGRICULTURAL PRODUCE",15.0,0,8.14,HR,8.14,HR
3549,C-12103-58994,2012-05-10,2012-04-12,DENIED,H-2B,NC,2012-05-01,2012-12-31,KIRSTEN HEIDI PORTER  DBA COMFORT CONTROL HEATING,450 CHAD CRAWFORD ROAD,PO BOX 151,BALSAM,NC,28707,,,,620.664-010,Construction-Equipment-Mechanic Helper,499098.0,"Helpers--Installation, Maintenance, and Repair Workers",CONSTRUCTION EQUIPMENT MECHANIC HELPER,1.0,0,10.0,HR,10.0,HR
3550,C-12107-59016,2012-05-10,2012-04-16,DENIED,H-2B,TN,2012-04-01,2012-12-21,PREEYA MARLOW DBA THAI PALACE,2016 RIVERVIEW CIR.,,SEVIERVILLE,TN,37862,,,,313.361-014,Cook,352014.0,"Cooks, Restaurant",COOK,3.0,0,10.87,HR,10.87,HR
3551,C-12109-59042,2012-05-10,2012-04-18,DENIED,H-2B,TX,2012-05-01,2013-02-24,VAN SANT LANDSCAPE MANAGEMENT,2043 JACQUELYN DR,,HOUSTON,TX,77055,,,,001.061-018,Landscape Architect,171012.0,Landscape Architects,LANDSCAPE ARCHITECT,10.0,0,12.0,HR,12.0,HR
3552,C-12109-59043,2012-05-10,2012-04-18,DENIED,H-2B,SC,2012-05-01,2012-12-30,MICHAEL'S BUILDING CLEANING SERVICES,1057 HICKORY TREE,,LITTLE RIVER,SC,29566,,,,382.664-010,Janitor,372011.0,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",JANITOR,85.0,0,8.5,HR,8.5,HR
3553,C-12093-58898,2012-05-11,2012-04-02,DENIED,H-2B,TX,2012-05-07,2013-01-31,"LS ENERGY FABRICATION, LLC. DBA LONE STAR ENERGY F",2050 FM 1405,,BAYTOWN,TX,77523,,,,801.361-014,Structural-Steel Worker,472221.0,Structural Iron and Steel Workers,STRUCTURAL STEEL WORKER,200.0,0,18.8,HR,18.8,HR
3554,C-12093-58900,2012-05-11,2012-04-02,DENIED,H-2B,PA,2012-06-04,2013-06-03,HYUNDAI ROTEM USA CORPORATION,2400 WECCACOE AVENUE,,PHILADELPHIA,PA,19148,MOON Y AHN/LAW OFFICES OF MOON Y. AHN ESQ,LANSDALE,PA,620.381-022,"Repairer, Heavy",493023.0,Automotive Service Technicians and Mechanics,"REPAIRER, HEAVY",12.0,0,19.92,HR,19.92,HR
3555,C-12095-58919,2012-05-11,2012-04-04,PARTIAL CERTIFIED,H-2B,ND,2012-05-15,2012-11-06,NORTHERN IMPROVEMENT COMPANY,3320 E CENTURY AVENUE,PO BOX 1254,BISMARCK,ND,58502,JOSE J GOMEZ-URQUIZA,SPRING,TX,904.383-010,Tractor-Trailer-Truck Driver,533032.0,"Truck Drivers, Heavy and Tractor-Trailer",TRACTOR TRAILER TRUCK DRIVER,23.0,21,22.5,HR,22.5,HR
3556,C-12101-58970,2012-05-11,2012-04-10,DENIED,H-2B,NY,2012-05-01,2013-03-30,"TREVANNA POST, INC",161 AVENUE OF THE AMERICAS,SUITE 902,NEW YORK,NY,10013,,,,210.382-014,Bookkeeper,433031.0,"Bookkeeping, Accounting, and Auditing Clerks",BOOKKEEPER,1.0,0,,,,
3557,C-12102-58974,2012-05-11,2012-04-11,DENIED,H-2B,NE,2012-05-15,2013-10-14,"KATANA SUMMIT, LLC",1600 EAST 29TH AVE,,COLUMBUS,NE,68601,DAVID ZARITZKY BROWN,LINCOLN,NE,819.384-010,"Welder, Combination",514121.0,"Welders, Cutters, Solderers and Brazers","WELDER, COMBINATION",20.0,0,20.0,HR,20.0,HR
3558,C-12103-58995,2012-05-11,2012-04-12,DENIED,H-2B,MA,2012-05-26,2012-10-26,EL MUNDO LLC,269 COMMERCIAL ST,,PROVINCETOWN,MA,2657,,,,319.137-030,Kitchen Supervisor,351012.0,First-Line Supervisors/Managers of Food Preparation and Serving Workers,KITCHEN SUPERVISOR,1.0,0,1000.0,WK,1000.0,WK
3559,C-12103-58996,2012-05-11,2012-04-12,DENIED,H-2B,IN,2012-04-30,2012-12-01,CHAMPIONS POINTE INC. DBA CHAMPIONS POINTE GOLF CL,1820 CHAMPIONS CLUB LANE,,HENERYVILLE,IN,47176,DENNIS M. CLARE/LAW OFFICE OF DENNIS M. CLARE,LOUISVILLE,KY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",1.0,0,12.54,HR,12.54,HR
3560,C-12103-58997,2012-05-11,2012-04-12,DENIED,H-2B,CA,2012-05-01,2013-05-01,"CLINICAL LAB CONSULTING, LLC DBA ELABC",63 DIAMOND,,IRVINE,CA,92620,,,,030.162-010,Computer Programmer,151021.0,Computer Programmers,COMPUTER PROGRAMMER,1.0,0,15.66,HR,15.66,HR
3561,C-12104-59003,2012-05-11,2012-04-13,DENIED,H-2B,FL,2012-06-01,2012-12-31,"GRACE MANOR RETIREMENT, INC.",321 EAST HARVARD STREET,,ORLANDO,FL,32804,,,,355.674-026,Respiratory-Therapy Aide,319093.0,Medical Equipment Preparers,GERIATRIC NURSE ASSISTANT,10.0,0,8.0,HR,8.0,HR
3562,C-12107-59018,2012-05-11,2012-04-16,DENIED,H-2B,NY,2012-05-01,2013-04-30,SUZANNE LOCKE,44 BRYANT AVENUE,,WHITE PLAINS,NY,10605,"ROBIN A. BIKKAL / BIKKAL & ASSOCIATES, P.C.",WHITE PLAINS,NY,301.687-010,Caretaker,372012.0,Maids and Housekeeping Cleaners,CARETAKER,1.0,0,9.0,HR,9.0,HR
3563,C-12108-59023,2012-05-11,2012-04-16,DENIED,H-2B,KY,2012-05-01,2013-04-30,"GREATER CINCINNATI VETERINARY SPECIALISTS, PSC.",11 BEACON DR.,,WILDER,KY,41076,,,,079.374-010,Emergency Medical Technician,292041.0,Emergency Medical Technicians and Paramedics,EMERGENCY MEDICAL TECHNICIAN,1.0,0,16.01,HR,16.01,HR
3564,C-12110-59054,2012-05-11,2012-04-19,DENIED,H-2B,NJ,2012-04-05,2012-09-30,"CORE CONSULTING SOLUTIONS, LLC",43 PERSHING ROAD,,NEEDHAM,MA,2494,JUSTIN R SILBERG/PRINCETON LAW GROUP,LAWRENCEVILLE,NJ,305.281-010,Cook,352013.0,"Cooks, Private Household",COOK,50.0,0,12.77,HR,12.77,HR
3565,C-12110-59055,2012-05-11,2012-04-19,DENIED,H-2B,NJ,2012-04-05,2012-09-30,"CORE CONSULTING SOLUTIONS, LLC",43 PERSHING ROAD,,NEEDHAM,MA,2494,JUSTIN R SILBERG/PRINCETON LAW GROUP,LAWRENCEVILLE,NJ,195.367-030,Recreation Aide,393091.0,Amusement and Recreation Attendants,RECREATION AIDE,100.0,0,11.42,HR,11.42,HR
3566,C-12111-59088,2012-05-11,2012-04-20,PARTIAL CERTIFIED,H-2B,MS,2012-05-15,2012-10-10,AMIGOS FORESTRY SERVICE,1564 OLD TVA ROAD,,COLUMBIA,TN,38401,DAVID NORMAN DONALDSON/ USAMEX LTD CO.,BALD KNOB,AR,452.687-018,Tree Planter,454011.0,Forest and Conservation Workers,TREE PLANTER,42.0,38,11.61,HR,11.61,HR
3567,C-12111-59092,2012-05-11,2012-04-20,CERTIFIED,H-2B,NY,2012-05-01,2012-12-01,ROBERT LANI NURSERY CORP,4681 STATE ROUTE 23,PO BOX 1121,WINDHAM,NY,12496,JOHN S. NOVINE/H2 EXPRESS,HUDSON,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",8.0,8,10.43,HR,10.43,HR
3568,C-12118-59160,2012-05-11,2012-04-27,CERTIFIED,H-2B,IN,2012-04-10,2012-12-30,JOSE'S MASONRY,2700 CICERO ROAD,,NOBLESVILLE,IN,46060,JAMES KENDRICK JUDKINS,RIO HONDO,TX,844.364-010,Cement Mason,472051.0,Cement Masons and Concrete Finishers,CEMENT MASON,20.0,20,19.72,HR,19.72,HR
3569,C-12118-59161,2012-05-11,2012-04-27,CERTIFIED,H-2B,IN,2012-04-10,2012-12-30,JOSE'S MASONRY,2700 CICERO ROAD,,NOBLESVILLE,IN,46060,"JAMES KENDRICK JUDKINS / JKJ WORKFORCE AGENCY, INC",RIO HONDO,TX,575.382-010,Brick-and-Tile-Making-Machine Operator,519041.0,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",BRICK AND TILE MAKING MACHINE OPERATOR,17.0,17,,,,
3570,C-12129-59173,2012-05-11,2012-05-08,CERTIFIED,H-2B,MT,2012-05-25,2012-10-31,"BUTTERMILK, LLC DBA BAR N RANCH",890 BUTTERMILK CREEK ROAD,,WEST YELLOWSTONE,MT,59758,CHARLES JAN THURGOOD,PHOENIX,AZ,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,9.0,9,8.22,HR,9.0,HR
3571,C-12104-59005,2012-05-14,2012-04-13,PARTIAL CERTIFIED,H-2B,LA,2012-07-02,2012-10-31,GLOBAL INDUSTRIAL SERVICES,949 AUSTIN RD,,YOUNGSVILLE,LA,70592,D. ROCHELEAU,LAKE PARK,GA,691.687-010,Production Helper,519198.0,Helpers--Production Workers,PRODUCTION HELPER,102.0,93,8.45,HR,8.45,HR
3572,C-12117-59153,2012-05-14,2012-04-26,PARTIAL CERTIFIED,H-2B,VA,2012-04-01,2012-11-15,CLAUD'S LAWN CARE,1601 COUNTY STREET,,PORTSMOUTH,VA,23704,FERNANDO ERNESTO SAENZ/ WORKFORCE ADVANTAGE,MECHANICSVILLE,VA,,,,,,20.0,15,8.13,HR,8.13,HR
3573,C-12121-59165,2012-05-14,2012-04-30,CERTIFIED,H-2B,NY,2012-06-01,2012-12-15,ALTAMONT FAIR,129 GRAND ST,PO BOX 506,ALTAMONT,NY,12009,JOHN S. NOVINE / H2EXPRESS,HUDSON,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6.0,6,10.73,HR,10.73,HR
3574,C-12129-59168,2012-05-14,2012-05-08,PARTIAL CERTIFIED,H-2B,AK,2012-08-01,2012-08-31,"ALPHA SERVICES, LLC",1141 N. 3RD ST,,COEUR D'ALENE,ID,83814,GINNY MUILENBURG/LABOR CONSULTANTS INTERNATIONAL,COEUR D'ALENE,ID,452.687-010,Forest Worker,454011.0,Forest and Conservation Workers,FOREST WORKER,20.0,18,8.59,HR,8.59,HR
3575,C-12129-59169,2012-05-14,2012-05-08,CERTIFIED,H-2B,MD,2012-04-01,2012-12-01,TIMOTHY SALZMAN RACING,1201 POOLE RD.,,WESTMINSTER,MD,21157,"CRAIG DAVID MCDOUGAL/WILLIAM VELIE, ATTORNEYS AT L",NORMAN,OK,419.224-010,Horse Trainer,392011.0,Animal Trainers,HORSE TRAINER,2.0,2,10.34,HR,10.34,HR
3576,C-12129-59170,2012-05-14,2012-05-08,PARTIAL CERTIFIED,H-2B,TX,2012-05-15,2013-02-15,CAPTAIN MEMO CORPORATION,2875 ANGLERS PLACE ROAD,,BROWNSVILLE,TX,7,ISRAEL ANTONIO LINARTE,LANGUNA VISTA,TX,449.667-010,"Deckhand, Fishing Vessel",453011.0,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",8.0,7,13.41,HR,13.41,HR
3577,C-12129-59175,2012-05-14,2012-05-08,CERTIFIED,H-2B,OK,2012-04-01,2012-12-01,"TIMOTHY A. HILLS, INC.",12 DES MOINES COURT,,TINTON FALLS,NJ,7712,"CRIG DAVID MCDOUGAL/WILLIAM VELIE, ATTORNEYS AT LA",NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,11.0,11,9.31,HR,9.31,HR
3578,C-12129-59182,2012-05-14,2012-05-08,CERTIFIED,H-2B,MA,2012-06-01,2012-12-15,"DEVINE DEVELOPMENT I, LLC DBA MARTIN HOUSE INN, CL",61 CENTRE STREET,,NANTUCKET,MA,2554,,,,,,,,,2.0,2,10.84,HR,10.84,HR
3579,C-12129-59183,2012-05-14,2012-05-08,CERTIFIED,H-2B,TX,2012-04-01,2012-11-15,FROGGIE'S BAIT DOCK,4066 STATE HIGHWAY 185 E.,,SEADRIFT,TX,77983,CARMEN LOPEZ,BROWNSVILLE,TX,446.684-010,Fish Hatchery Worker,452093.0,"Farmworkers, Farm and Ranch Animals",FISH HATCHERY WORKER,4.0,4,11.17,HR,11.17,HR
3580,C-12094-58901,2012-05-16,2012-04-03,DENIED,H-2B,NJ,2012-04-22,2012-10-31,"FROZEN DESSERTS, LLC",39 FRIENDS AVE.,,HADDONFIELD,NJ,8033,PETER JAMES CRAMER,SUDBURY,MA,291.357-010,"Sales Representative, Door-To-Door",419091.0,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers","SALES REPRESENTATIVE, DOOR TO DOOR",12.0,0,8.08,HR,8.08,HR
3581,C-12094-58912,2012-05-16,2012-04-03,DENIED,H-2B,TX,2012-06-01,2013-03-01,PURATA TRAWLERS INC DBA MV / ALMA MARIE,25470 TED HUNT RD,,LOS FRESNOS,TX,78566,,,,449.667-010,"Deckhand, Fishing Vessel",453011.0,Fishers and Related Fishing Workers,"DECKHAND, FISHING VESSEL",3.0,0,11.17,HR,11.17,HR
3582,C-12095-58927,2012-05-16,2012-04-04,DENIED,H-2B,SC,2012-01-18,2012-11-18,"LANCASTER TOURS, INC.",2321 AIRPORT RD,,LANCASTER,SC,29720,,,,620.281-030,Bus Inspector,519061.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",BUS INSPECTOR,3.0,0,9.33,HR,9.33,HR
3583,C-12100-58957,2012-05-16,2012-04-09,DENIED,H-2B,TX,2012-05-01,2013-01-04,"BIGGS & GALE PARTNERSHIP, LLP DBA STAY N PLAY PET",2500 E HWY 290,,DRIPPING SPRINGS,TX,78620,"NICOLE E. MERRITT / AZARMEHR & ASSOCIATES, P.C.",AUSTIN,TX,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,5.0,0,8.11,HR,8.11,HR
3584,C-12100-58964,2012-05-16,2012-04-09,DENIED,H-2B,NH,2012-07-01,2013-06-30,BRUCE CARTER DBA CHARTIER TRUCKING,1447 LOST NATION ROAD,,GROVETON,NH,3582,,,,169.167-034,"Manager, Office",113011.0,Administrative Services Managers,"MANAGER, OFFICE",1.0,0,12.0,HR,12.0,HR
3585,C-12101-58971,2012-05-16,2012-04-10,DENIED,H-2B,CO,2012-05-15,2012-09-28,ROYAL GORGE RAFTING INC,512 MYSTIC AVE,,CANON CITY,CO,81212,,,,353.167-010,"Guide, Travel",396022.0,Travel Guides,"GUIDE, TRAVEL",2.0,0,40.0,HR,40.0,HR
3586,C-12111-59090,2012-05-16,2012-04-20,CERTIFIED,H-2B,MA,2012-05-01,2012-12-15,"THE GROUNDS KEEPER, INC",71 NICKERSON RD.,,ASHLAND,MA,1721,JOHN S NOVINE/ H2 EXPRESS,STOTTVILLE,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6.0,6,13.43,HR,13.43,HR
3587,C-12121-59163,2012-05-16,2012-04-30,CERTIFIED,H-2B,NC,2012-03-20,2012-12-20,LESLIE HORTON PAVING,490 SULPHUR SPRINGS CH. ROAD,,FOREST CITY,NC,28043,,,,853.663-010,Asphalt-Paving-Machine Operator,472071.0,"Paving, Surfacing, and Tamping Equipment Operators",ASPHALT PAVING MACHINE OPERATOR,2.0,2,12.99,HR,12.99,HR
3588,C-12121-59164,2012-05-16,2012-04-30,CERTIFIED,H-2B,ID,2012-05-01,2012-12-31,"BLIXT & COMPANY, LLC",125 NORTH CASHE,,JACKSON HOLE,WY,83001,MAGGIE M. MURPHY,AUSTIN,TX,169.171-010,Gamekeeper,119012.0,Farmers and Ranchers,GAMEKEEPER,1.0,1,29.0,HR,29.0,HR
3589,C-12131-59185,2012-05-16,2012-05-10,CERTIFIED,H-2B,CA,2012-05-01,2012-11-10,"J.A. BLASH SHOWS, INC. DBA SWARTWOOD AMUSEMENT CO.",12501 VERDUGO PLACE,,CHINO,CA,91710,"JAMES KENDRICK JUDKINS / JKJ WORKFORCE AGENCY, INC",RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,20.0,20,,,,
