,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_ADDRESS,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
8153,C-08052-36161,2008-03-18 13:20:44,2008-02-15 00:00:00,DENIED,TX,2008-04-07 00:00:00,2009-02-06 00:00:00,"ROCKWELL PRECISION, INC.",8926 SOLON ROAD,,HOUSTON,TX,77064,,,,,"TOOL PROGRAMMER, NUMERICAL CONTROL",0.0,17.73,HR,19.0,HR
8154,C-08071-36464,2008-03-18 15:07:12,2008-03-10 00:00:00,CERTIFIED,CA,2008-05-01 00:00:00,2008-10-01 00:00:00,BEYOND LIMITS,7321 RIVER PARK DR,,COLOMA,CA,95613,KAREN MCDANIEL,5505 GILMORE RD,POLLACK PINES,CA,GUIDE,6.0,11.63,HR,11.63,HR
8155,C-08060-36338,2008-03-18 15:10:45,2008-02-26 00:00:00,CERTIFIED,CA,2008-04-15 00:00:00,2008-10-31 00:00:00,MONTEREY PLAZA HOTEL & SPA,400 CANNERY ROW,,MONTEREY,CA,93940,JOHN MCNAMARA,1221 S. MOPAC EXPRESSWAY,AUSTIN,TX,DINING ROOM ATTENDANT,10.0,8.59,HR,8.59,HR
8156,C-08064-36390,2008-03-18 15:13:37,2008-03-04 00:00:00,CERTIFIED,CA,2008-04-15 00:00:00,2008-10-31 00:00:00,MONTEREY PLAZA HOTEL & SPA,400 CANNERY ROW,,MONTEREY,CA,93940,JOHN MCNAMARA,"THE MCNAMARA FIRM, LP",AUSTIN,TX,COOK,2.0,12.3,HR,13.2,HR
8157,C-08060-36346,2008-03-18 15:33:16,2008-02-27 00:00:00,CERTIFIED,IL,2008-03-15 00:00:00,2008-11-25 00:00:00,"JAMES MARTIN ASSOCIATES, INC.",59 EAST U.S. HIGHWAY 45,,VERNON HILLS,IL,60061,WORKFORCE ADVANTAGE / FERNANDO E. SAENZ,P.O. BOX 9168,RICHMOND,VA,"LABORER, LANDSCAPE",15.0,8.31,HR,8.31,HR
8158,C-08064-36385,2008-03-18 15:38:59,2008-03-03 00:00:00,CERTIFIED,TX,2008-04-01 00:00:00,2009-01-31 00:00:00,CLARENCE CULLEN CO,1575 RANCH ROAD 967,,BUDA,TX,78610,TEXAS STAFFING RESOURCES,2101 VAN HORN,CEDARPARK,TX,CONSTRUCTION WORKER I,20.0,8.48,HR,8.55,HR
8159,C-08070-36428,2008-03-18 16:12:32,2008-03-07 00:00:00,CERTIFIED,UT,2008-03-15 00:00:00,2008-12-31 00:00:00,RICH COMBE LANDSCAPE CONSTRUCTION,1928 EAST 5900 SOUTH,,OGDEN,UT,84403,IAN BENOUIS,14000 LA PALMA RANCH ROAD,MANCHACA,TX,LANDSCAPE GARDENER,6.0,7.41,HR,7.41,HR
8160,C-08072-36496,2008-03-19 08:15:57,2008-03-11 00:00:00,DENIED,AZ,2008-04-15 00:00:00,2008-12-31 00:00:00,BENCOMO YARD SERVICE,P.O. BOX 617,,MCNARY,AZ,85930,VICKI ANDAZOLA,SUAME CORP,PHOENIX,AZ,"LABORER, LANDSCAPE",0.0,7.91,HR,8.5,HR
8161,C-08071-36470,2008-03-19 10:21:00,2008-03-10 00:00:00,CERTIFIED,CA,2008-04-15 00:00:00,2008-10-15 00:00:00,ADVENTURE CONNECTION,P.O.BOX 475,,COLOMA,CA,95613,KAREN MCDANIEL,5505 GILMORE RD,POLLOCK PINES,CA,GUIDE,10.0,11.63,HR,11.63,HR
8162,C-08056-36222,2008-03-19 10:23:14,2008-02-20 00:00:00,CERTIFIED,TX,2008-03-10 00:00:00,2009-01-05 00:00:00,GREEN TREE COUNTRY CLUB,4900 GREEN TREE BLVD.,,MIDLAND,TX,79707,,,,,COOK,4.0,7.38,HR,9.0,HR
8163,C-08053-36196,2008-03-19 10:24:53,2008-02-20 00:00:00,CERTIFIED,TX,2008-03-10 00:00:00,2009-01-05 00:00:00,GREEN TREE COUNTRY CLUB,4900 GREEN TREE BLVD.,,MIDLAND,TX,79707,,,,,"LABORER, LANDSCAPE",6.0,6.07,HR,9.0,HR
8164,C-08071-36468,2008-03-19 11:27:49,2008-03-10 00:00:00,PARTIAL CERTIFIED,CA,2008-04-15 00:00:00,2008-10-15 00:00:00,ADVENTURE CONNECTION,P.O.BOX 475,,LOTUS,CA,95613,KAREN MCDANIEL,5505 GILMORE RD,POLLOCK PINES,CA,"FOOD ASSEMBLER, KITCHEN",4.0,8.0,HR,8.0,HR
8165,C-08029-35539,2008-03-19 11:35:52,2008-01-25 00:00:00,CERTIFIED,KS,2008-02-15 00:00:00,2008-11-15 00:00:00,LARRY LAWRENZ CONSTRUCTION,"220 WEST WALNUT, SUITE 1",,HERINGTON,KS,67449,,,,,"LABORER, GENERAL",8.0,8.57,HR,8.6,HR
8166,C-08058-36309,2008-03-19 11:41:24,2008-02-26 00:00:00,CERTIFIED,UT,2008-05-01 00:00:00,2008-11-30 00:00:00,SNOWBIRD CORPORATION,PO BOX 929000,,SNOWBIRD,UT,84092,ROD WILLIAMS,PO BOX 140,JOYCE,WA,JANITOR,5.0,7.11,HR,8.0,HR
8167,C-08071-36465,2008-03-19 11:43:11,2008-03-10 00:00:00,CERTIFIED,CA,2008-04-01 00:00:00,2008-10-01 00:00:00,WHITEWATER VOYAGES,5225 SAN PABLO DAM RD.,,EL SOBRANTE,CA,94803,KAREN MCDANIEL,5505 GILMORE RD,POLLACK PINES,CA,GUIDE,8.0,11.63,HR,11.63,HR
8168,C-08058-36304,2008-03-19 11:44:37,2008-02-26 00:00:00,CERTIFIED,CO,2008-05-15 00:00:00,2008-11-15 00:00:00,ATMOSPHERE DAY SPA,250 W. SAN JUAN AVE. PO BOX 3096,,TELLURIDE,CO,81435,GLENDA CABRERA,LABOR CONSULTANTS INTERNATIONAL,POST FALLS,ID,HAIR STYLIST,9.0,6.17,HR,9.0,HR
8169,C-08071-36472,2008-03-19 11:49:11,2008-03-10 00:00:00,CERTIFIED,CA,2008-04-15 00:00:00,2008-10-15 00:00:00,WHITEWATER EXCITEMENT,P.O. BOX 5992,,AUBURN,CA,95604,KAREN MCDANIEL,5505 GILMORE RD,POLLACK PINES,CA,GUIDE,10.0,11.63,HR,11.63,HR
8170,C-08073-36515,2008-03-19 11:55:45,2008-03-11 00:00:00,CERTIFIED,TX,2008-03-01 00:00:00,2008-12-31 00:00:00,"STONE AGE DEVELOPMENT, LLC",2733 RIVERA DR.,,GARLAND,TX,75040,BELINDA RODRIGUEZ,PRO SERVICES,SAN ANTONIO,TX,GENERAL HELPER,15.0,8.24,HR,8.24,HR
8171,C-08043-35927,2008-03-19 12:11:59,2008-02-07 00:00:00,PARTIAL CERTIFIED,WA,2008-01-30 00:00:00,2008-10-30 00:00:00,"5 STAR FORESTRY, LLC",P.O. BOX 123,,CLARKSON,WA,99403,SUSAN W. SCHEER,LAW OFFICES OF SUSAN SCHEER,MORRISTOWN,NJ,FOREST WORKER,45.0,10.09,HR,10.09,HR
8172,C-08043-35925,2008-03-19 12:13:03,2008-02-07 00:00:00,PARTIAL CERTIFIED,WA,2008-01-30 00:00:00,2008-10-30 00:00:00,"5 STAR FORESTRY, LLC",P.O. BOX 123,,CLARKSON,WA,99403,SUSAN W. SCHEER,LAW OFFICES OF SUSAN SCHEER,MORRISTOWN,NJ,FOREST WORKER,45.0,8.04,HR,8.75,HR
8173,C-08056-36225,2008-03-19 14:29:35,2008-02-22 00:00:00,CERTIFIED,TX,2008-03-20 00:00:00,2008-10-31 00:00:00,OASIS PALETERIA,1002-B S. MEADOWS,,AUSTIN,TX,78758,"FAGERBERG & NASSOUR, ATTORNEYS AT LAW",508 WEST 14TH STREET,AUSTIN,TX,VENDOR,45.0,6.5,HR,6.5,HR
8174,C-08052-36153,2008-03-19 15:39:21,2008-02-20 00:00:00,PARTIAL CERTIFIED,MO,2008-04-01 00:00:00,2008-12-15 00:00:00,"ATCHESON LAWN & LANDSCAPE, INC.",1725 N.E. RICE ROAD,,LEE'S SUMMIT,MO,64086,"AMIGOS LABOR SOLUTIONS, INC.",3141 HOOD STREET,DALLAS,TX,"LABORER, LANDSCAPE",35.0,8.33,HR,8.35,HR
8175,A-08017-35052,2008-03-19 17:44:29,2008-01-14 00:00:00,CERTIFIED,MA,2008-04-01 00:00:00,2008-12-15 00:00:00,"GLYN'S MARINE, INC.",8 ARROWHEAD DRIVE,,NANTUCKET,MA,2554,,,,,CLEANER,3.0,14.11,HR,16.0,HR
8176,A-08022-35241,2008-03-19 17:46:33,2008-01-16 00:00:00,PARTIAL CERTIFIED,VA,2008-03-01 00:00:00,2008-12-15 00:00:00,"TME ENTERPRISES,  INC.",5863 HARGROVE ST,,NORFOLK,VA,23502,"INTERNATIONAL LABOR MANAGEMENT/ SARAH E. FARRELL, ",230 CARMERON AVE.,VASS,NC,"LABORER, LANDSCAPE",101.0,7.88,HR,7.88,HR
8177,A-08058-36268,2008-03-20 10:11:36,2008-02-26 00:00:00,PARTIAL CERTIFIED,GA,2008-05-05 00:00:00,2009-02-05 00:00:00,"PRECISION CONSTRUCTION & ERECTORS, LLC",779 WHITING ROAD,,LAVONIA,GA,30553,,,,,CONSTRUCTION WORKER I,10.0,8.82,HR,8.85,HR
8178,C-08058-36275,2008-03-20 10:38:58,2008-02-25 00:00:00,CERTIFIED,WY,2008-05-01 00:00:00,2008-10-15 00:00:00,"LOOSE INC (4 WINDS, GOLDEN EAGLE INN)",150 N. MILLWARD,325 E. BROADWAY,JACKSON,WY,83001,"GLOBAL RESOURCES, ATTENTION: MICHAELENE ROWE",P.O. BOX 817,HEYBURN,ID,"CLEANER, HOUSEKEEPING",5.0,7.36,HR,8.0,HR
8179,C-08046-36097,2008-03-20 11:48:28,2008-02-14 00:00:00,PARTIAL CERTIFIED,TX,2008-04-01 00:00:00,2008-12-31 00:00:00,"COME & TAKE IT STRUCTURAL MOVERS, LLC`",2901 BEE CAVE RD.,,AUSTIN,TX,78746,A.G. BARDWELL,AMERICAN IMMIGRATION CONSULTANTS LLC,GEORGETOWN,TX,"LABORER, GENERAL",4.0,10.43,HR,10.43,HR
8180,A-08023-35320,2008-03-20 12:05:20,2008-01-18 00:00:00,CERTIFIED,PA,2008-03-01 00:00:00,2008-12-30 00:00:00,A & H PAVING,2019 SERENITY  STREET,,SCHWENKSVILLE,PA,19473,,,,,ASPHALT PAVING MACHINE OPERATOR,6.0,483.6,WK,483.6,WK
8181,A-08058-36290,2008-03-20 12:18:56,2008-02-27 00:00:00,PARTIAL CERTIFIED,MA,2008-04-01 00:00:00,2008-12-01 00:00:00,"P.T. MARINE, INC. DBA RYDER'S COVE BOAT YARD",P.O. BOX 391,46 RYDER'S COVE ROAD,N. CHATHAM,MA,2650,CAPE LABOR SOLUTIONS,P.O. BOX 633,N. CHATHAM,MA,EQUIPMENT CLEANER,5.0,8.35,HR,9.0,HR
8182,A-08037-35792,2008-03-20 12:24:01,2008-02-05 00:00:00,CERTIFIED,MA,2008-03-30 00:00:00,2008-11-30 00:00:00,"PROVINCETOWN CINEMA COMPANY, INC.",237-241 COMMERCIAL STREET,P.O. BOX 242,PROVINCETOWN,MA,2657,,,,,JANITOR,3.0,12.28,HR,12.28,HR
8183,C-08060-36345,2008-03-20 12:43:37,2008-02-29 00:00:00,DENIED,CA,2008-05-13 00:00:00,2009-05-12 00:00:00,VALADON HOTEL,8822 CYNTHIA STREET,,WEST HOLLYWOOD,CA,90069,RALPH EHRENPREIS,"1880 CENTURY PARK EAST, SUITE 550",LOS ANGELES,CA,HOTEL CLERK,0.0,11.21,HR,11.21,HR
8184,C-08029-35523,2008-03-20 14:37:48,2008-01-25 00:00:00,DENIED,WY,2008-04-01 00:00:00,2008-10-31 00:00:00,"VISION 2007, (DBA SETTLE INN & SUITES OF GILLETTE)",625 N ONEIDA AVENUE,,PIERRE,SD,57501,FROILAN DELAPENA,10381 K-BAR-T DRIVE,BOISE,ID,JANITOR,0.0,7.48,HR,7.5,HR
8185,C-08029-35521,2008-03-20 14:39:30,2008-01-25 00:00:00,DENIED,WY,2008-04-01 00:00:00,2008-10-31 00:00:00,"VISION 2007, (DBA SETTLE INN & SUITES OF GILLETTE)",625 N ONEIDA AVENUE,,PIERRE,SD,57501,FROILAN DELAPENA,DE LA PENA & ASSOCIATES,BOISE,ID,HOUSEKEEPER,0.0,6.48,HR,7.0,HR
8186,C-08029-35522,2008-03-20 14:43:44,2008-01-25 00:00:00,DENIED,WY,2008-04-01 00:00:00,2008-10-31 00:00:00,"VISION 2007, (DBA SETTLE INN & SUITES OF GILLETTE)",625 N ONEIDA AVENUE,,PIERRE,SD,57501,FROILAN DELAPENA,DE LA PENA & ASSOCIATES,BOISE,ID,HOTEL CLERK,0.0,6.89,HR,8.0,HR
8187,C-08080-36589,2008-03-20 16:37:11,2008-02-06 00:00:00,CERTIFIED,TX,2008-02-01 00:00:00,2008-11-30 00:00:00,"MUNIZ CONCRETE & CONTRACTING, INC.",3523 GONZALES ST.,,AUSTIN,TX,78702,"FAGERBERG & NASSOUR, P.C.",ATTORNEYS AT LAW,AUSTIN,TX,"LABORER, CONSTRUCTION OR LEAK GANG",11.0,7.9,HR,7.9,HR
8188,C-08077-36546,2008-03-21 12:40:56,2008-03-14 00:00:00,CERTIFIED,UT,2008-04-01 00:00:00,2008-12-15 00:00:00,"GRASS PLUS, INC",5554 E. 2500 N.,P.O. BOX 660,EDEN,UT,84310,FEDERATION OF EMPLOYERS AND WORKERS  OF AMERICA,2901 BUCKS BAYOU ROAD,BAY CITY,TX,"LABORER, LANDSCAPE",10.0,7.41,HR,7.41,HR
8189,A-08029-35607,2008-03-21 12:54:00,2008-01-28 00:00:00,CERTIFIED,TN,2008-04-04 00:00:00,2009-02-03 00:00:00,"CONSTRUCTION SERVICES, INC.",1271 POPLAR AVE. SUITE 707,,MEMPHIS,TN,38108,,,,,,80.0,11.64,HR,11.64,HR
8190,C-08072-36499,2008-03-24 08:49:38,2008-03-10 00:00:00,CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,ONE SUN VALLEY ROAD,SUN VALLEY,ID,83353,,,,,SALES CLERK,12.0,6.65,HR,7.5,HR
8191,C-08072-36501,2008-03-24 08:51:37,2008-03-10 00:00:00,CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,ONE SUN VALLEY ROAD,SUN VALLEY,ID,83353,,,,,HOTEL CLERK,45.0,6.34,HR,8.27,HR
8192,A-08058-36270,2008-03-24 08:54:44,2008-02-26 00:00:00,CERTIFIED,NY,2008-04-01 00:00:00,2009-01-30 00:00:00,STAR ONE STAFFING INTERNATIONAL INC.,2414 CORAL WAY,,MIAMI,FL,33145,LILIANA J. CUEVA ESQ,"LAW OFFICES OF LILIANA J. CUEVA, P.A.",CORAL GABLES,FL,"WAITER/WAITRESS, FORMAL",45.0,7.6,HR,9.7,HR
8193,C-08064-36380,2008-03-24 08:55:34,2008-02-29 00:00:00,CERTIFIED,AK,2008-06-01 00:00:00,2008-08-31 00:00:00,TRIDENT SEAFOODS CORPORATION,5303 SHISHOLE AVENUE NW,,SEATTLE,WA,98107,JACQUELINE A. WOOD,LAW OFFICES OF JACQUELINE A. WOOD,BAINBRIDGE IS,WA,"BUTCHER, CHICKEN AND FISH",12.0,12.64,HR,13.51,HR
8194,C-08072-36497,2008-03-24 08:56:49,2008-03-10 00:00:00,CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,,SUN VALLEY,ID,83353,,,,,HOUSEKEEPER,8.0,6.24,HR,7.0,HR
8195,C-08064-36397,2008-03-24 09:00:34,2008-03-04 00:00:00,CERTIFIED,TX,2008-04-10 00:00:00,2008-12-15 00:00:00,"JIM'S RIDES, INC.",3162 HWY 171 N,,LAKE CHARLES,LA,70611,"JAMES K. JUDKINS, JKJ  WORKFORCE AGENCY, INC.",P.O. BOX 1065,HUGO,OK,AMUSEMENT PARK WORKER,15.0,6.04,HR,6.2,HR
8196,C-08071-36482,2008-03-24 09:03:21,2008-03-10 00:00:00,CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,,SUN VALLEY,ID,83353,,,,,"MAINTENANCE REPAIRER, INDUSTRIAL",10.0,10.06,HR,10.06,HR
8197,C-08071-36457,2008-03-24 09:04:53,2008-03-10 00:00:00,CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY  COMPANY,P.O. BOX 10,,SUN VALLEY,ID,83353,,,,,COOK,35.0,6.13,HR,8.0,HR
8198,C-08060-36353,2008-03-24 09:06:07,2008-02-28 00:00:00,CERTIFIED,LA,2008-05-01 00:00:00,2009-03-01 00:00:00,EASY LUBE & OIL,1000 OLD SPANISH TRAIL,,SLIDELL,LA,70458,,,,,AUTOMAT CAR ATTENDANT,2.0,6.17,HR,7.0,HR
8199,C-08077-36545,2008-03-24 09:07:41,2008-03-14 00:00:00,CERTIFIED,UT,2008-06-01 00:00:00,2008-12-30 00:00:00,OVERMAN CONCRETE,1675 N. 1820 W.,,PROVO,UT,84064,"JAMES ALCALA,","ALCALA LAW FIRM, PC",SALT LAKE CITY,UT,CONSTRUCTION WORKER I,20.0,8.93,HR,8.93,HR
8200,C-08071-36475,2008-03-24 09:09:01,2008-03-10 00:00:00,CERTIFIED,WY,2008-05-15 00:00:00,2008-10-15 00:00:00,HIGH COUNTRY LINEN,355 N. GLENWOOD,,JACKSON,WY,83001,MICHAELANE ROWE,GLOBAL RESOURCES,HEYBURN,ID,LAUNDRY WORKER I,20.0,7.41,HR,9.0,HR
8201,C-08064-36379,2008-03-24 09:12:10,2008-02-29 00:00:00,CERTIFIED,AK,2008-06-01 00:00:00,2008-11-15 00:00:00,TRIDENT SEAFOODS CORPORATION,5303 SHISHOLE AVENUE NW,,SEATTLE,WA,98107,JACQUELINE A. WOOD,LAW OFFICES OF JACQUELINE A. WOOD,BAINBRIDGE IS,WA,SLICING MACHINE OPERATOR,9.0,16.69,HR,21.64,HR
8202,C-08072-36500,2008-03-24 09:12:32,2008-03-10 00:00:00,PARTIAL CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,ONE SUN VALLEY ROAD,SUN VALLEY,ID,83353,,,,,DINING ROOM ATTENDANT,75.0,6.13,HR,6.13,HR
8203,C-08072-36498,2008-03-24 09:14:28,2008-03-10 00:00:00,PARTIAL CERTIFIED,ID,2008-06-05 00:00:00,2008-10-25 00:00:00,SUN VALLEY COMPANY,P.O. BOX 10,ONE SUN VALLEY ROAD,SUN VALLEY,ID,83353,,,,,"FOOD ASSEMBLER, KITCHEN",35.0,6.09,HR,7.5,HR
8204,C-08071-36483,2008-03-24 09:17:54,2008-03-10 00:00:00,PARTIAL CERTIFIED,TX,2008-02-15 00:00:00,2008-12-15 00:00:00,"LILLARD LAWN & LANDSCAPE, INC",3015 NORMANDY DR,,MCKINNEY,TX,75070,ROBERT D. KERSHAW,"REINA & KERSHAW, P.C.",AUSTIN,TX,"LABORER, LANDSCAPE",60.0,7.27,HR,7.5,HR
8205,C-08078-36563,2008-03-24 09:18:21,2008-03-17 00:00:00,CERTIFIED,ID,2008-05-01 00:00:00,2008-10-31 00:00:00,ROCKY MOUNTAIN NURSERY & LANDSCAPE,450 W. 200 S.,,DRIGGS,ID,83422,"GLOBAL RESOURCES, ATTENTION: MICHAELENE ROWE",P.O. BOX 817,HEYBURN,ID,"LABORER, LANDSCAPE",8.0,7.81,HR,9.0,HR
8206,C-08072-36508,2008-03-24 09:22:42,2008-03-11 00:00:00,CERTIFIED,AK,2008-05-01 00:00:00,2008-12-15 00:00:00,"NOMURA TRADING CO., LTD","14040 NE 8TH, SUITE 305",,BELLEVUE,WA,98007,SATORU ISOHATA,P.O. BOX 3052,BELLEVUE,WA,FISH ROE TECHNICIAN,11.0,11.21,HR,11.42,HR
8207,C-08072-36509,2008-03-24 09:24:15,2008-03-11 00:00:00,CERTIFIED,AK,2008-06-01 00:00:00,2008-12-15 00:00:00,"NOMURA TRADING CO., LTD",14040 NE 8TH ST.,SUITE 305,BELLEVUE,WA,98007,SATORU ISOHATA,P.O. BOX 3052,BELLEVUE,WA,"FOOD ASSEMBLER, KITCHEN",12.0,11.42,HR,11.42,HR
8208,C-08072-36492,2008-03-24 09:25:47,2008-03-11 00:00:00,CERTIFIED,AK,2008-06-01 00:00:00,2008-10-31 00:00:00,"NOMURA TRADING CO., LTD","14040 NE 8TH, SUITE 305",,BELLEVUE,WA,98007,SATORU ISOHATA,P.O. BOX 3052,BELLEVUE,WA,"FOOD ASSEMBLER, KITCHEN",6.0,10.11,HR,11.42,HR
8209,C-08072-36491,2008-03-24 09:27:41,2008-03-11 00:00:00,CERTIFIED,AK,2008-05-01 00:00:00,2008-10-31 00:00:00,"NOMURA TRADING CO., LTD","14040 NE 8TH, SUITE 305",,BELLEVUE,WA,98007,SATORU ISOHATA,P.O. BOX 3052,BELLEVUE,WA,"FOOD ASSEMBLER, KITCHEN",7.0,11.42,HR,11.42,HR
8210,C-08071-36449,2008-03-24 09:29:12,2008-03-10 00:00:00,CERTIFIED,CO,2008-05-12 00:00:00,2008-12-15 00:00:00,"STEAMBOAT SPRINGS SUPER 8 MOTEL, INC",3195 S. LINCOLN AVE.,,STEAMBOAT SPRINGS,CO,80487,KAREN GOEDERT,"COLUMBINE CONSULTING, LLC",STEAMBOAT SPRINGS,CO,"CLEANER, HOUSEKEEPING",3.0,9.03,HR,10.0,HR
8211,A-08079-36575,2008-03-24 09:30:54,2008-03-17 00:00:00,CERTIFIED,TN,2008-03-31 00:00:00,2008-12-19 00:00:00,TOWN & COUNTRY LAWNCARE / LANDSCAPE INC.,308 COMMERCE ST.,,WHITE BLUFF,TN,37187,,,,,"LABORER, LANDSCAPE",4.0,8.39,HR,8.5,HR
8212,C-08071-36448,2008-03-24 09:31:01,2008-03-10 00:00:00,CERTIFIED,CO,2008-05-12 00:00:00,2008-12-15 00:00:00,"STEAMBOAT SPRINGS SUPER 8 MOTEL, INC",3195 S. LINCOLN AVE.,,STEAMBOAT SPRINGS,CO,80487,KAREN GOEDERT,"COLUMBINE CONSULTING, LLC",STEAMBOAT SPRINGS,CO,HOTEL CLERK,1.0,9.11,HR,11.0,HR
8213,A-08063-36368,2008-03-24 09:31:56,2008-03-03 00:00:00,CERTIFIED,AL,2008-02-15 00:00:00,2008-12-15 00:00:00,RICHARD B. BALLEW DBA  QUALITY CONSTRUCTION,981 MT. VERNON ROAD,,BOAZ,AL,35957,IAN BENOUIS / ATTORNEY AT LAW,14000 LA PALMA RANCH RD.,MANCHACA,TX,CONSTRUCTION WORKER I,40.0,8.26,HR,8.26,HR
8214,C-08077-36544,2008-03-24 09:32:44,2008-03-14 00:00:00,CERTIFIED,UT,2008-06-01 00:00:00,2009-03-31 00:00:00,SILVERSTONE PAINTING,4508 KNOX DR,,SOUTH JORDAN,UT,84095,JAMES ALCALA,"ALCALA LAW FIRM, PC",SALT LAKE CITY,UT,CONSTRUCTION WORKER II,6.0,7.2,HR,8.38,HR
8215,C-08070-36432,2008-03-24 09:34:23,2008-03-07 00:00:00,CERTIFIED,UT,2008-06-01 00:00:00,2009-03-31 00:00:00,VISAS USA,1380 WEST INDIANA AVENUE,,SALT LAKE CITY,UT,84104,JAMES ALCALA,"ALCALA LAW FIRM, PC",SALT LAKE CITY,UT,JANITOR,25.0,7.11,HR,11.21,HR
8216,A-08063-36371,2008-03-24 09:34:31,2008-03-03 00:00:00,CERTIFIED,VT,2008-06-01 00:00:00,2008-10-31 00:00:00,PALMER HOUSE RESORT,5383 MAIN ST.,,MANCHESTER CTR.,VT,5255,,,,,"CLEANER, HOUSEKEEPING",3.0,8.04,HR,9.0,HR
8217,C-08058-36281,2008-03-24 09:36:02,2008-02-25 00:00:00,CERTIFIED,OK,2008-04-01 00:00:00,2008-12-15 00:00:00,MICHAEL'S LANDSCAPING AND LAWN CARE,913 N. TULSA,,OKLAHOMA CITY,OK,73107,FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA,2901 BUCKS BAYOU ROAD,BAY CITY,TX,"LABORER, LANDSCAPE",16.0,6.92,HR,6.92,HR
8218,A-08079-36576,2008-03-24 09:38:25,2008-03-18 00:00:00,CERTIFIED,NJ,2008-04-01 00:00:00,2008-12-31 00:00:00,"JDE ENTERPRISE, INC. D/B/A PAUL'S PLACE",1849 GREENWOOD LAKE TPK.,,HEWITT,NJ,7421,"GEORGE F. MULLEN, ESQ.",150-C WEST HIGH STREET,SOMMERVILLE,NJ,CATERER HELPER,4.0,6.84,HR,7.75,HR
8219,A-08060-36331,2008-03-24 09:38:37,2008-02-27 00:00:00,CERTIFIED,MA,2008-04-01 00:00:00,2008-12-15 00:00:00,SUBURBAN YARD SPECIALISTS,15 BLANCHARD RD.,,WILMINGTON,MA,1887,,,,,"LABORER, LANDSCAPE",6.0,12.05,HR,12.05,HR
8220,A-08072-36489,2008-03-24 09:39:30,2008-03-11 00:00:00,CERTIFIED,CT,2008-05-01 00:00:00,2008-11-01 00:00:00,"THE SHORE AND COUNTRY CLUB, INC.",220 GREGORY BLVD.,,EAST NORWALK,CT,6855,PETER H. PETRINA,"PETRINA GROUP INTERNATIONAL, INC.",GARNERVILLE,NY,"WAITER/WAITRESS, FORMAL",9.0,7.54,HR,8.0,HR
8221,A-08067-36426,2008-03-24 09:42:48,2008-03-06 00:00:00,CERTIFIED,VA,2008-04-01 00:00:00,2008-11-30 00:00:00,"NATURAL BRIDGE OF  VIRGINIA, LLC.",P.O. BOX 57,,NATURAL BRIDGE,VA,24578,MARCUS DRAKE CONSULTANTS,"110 CHESTNUT RIDGE RD. , SUITE #396",MONTVALE,NJ,"CLEANER, HOUSEKEEPING",25.0,6.25,HR,7.0,HR
8222,A-08079-36578,2008-03-24 09:48:22,2008-03-18 00:00:00,CERTIFIED,FL,2008-04-01 00:00:00,2009-01-31 00:00:00,KITCHEN AND BATH CENTER,20 READY AVENUE,,FT. WALTON BEACH,FL,32548,"TEXAS STAFFING RESOURCES, INC.",2101 VAN HORN,CEDARPARK,TX,CONSTRUCTION WORKER II,70.0,7.89,HR,7.89,HR
8223,A-08072-36487,2008-03-24 09:49:22,2008-03-11 00:00:00,CERTIFIED,NY,2008-05-01 00:00:00,2008-10-31 00:00:00,RIDGEWAY COUNTRY CLUB,400 RIDGEWAY,,WHITE  PLAINS,NY,10605,"MATTHEW S. DUNN, ESQ",KRAMER LEVIN NAFTALIS & KRANKEL LLP,NEW YORK,NY,DINING ROOM ATTENDANT,6.0,6.97,HR,9.35,HR
8224,A-08071-36455,2008-03-24 09:53:07,2008-03-11 00:00:00,CERTIFIED,PA,2008-05-01 00:00:00,2009-02-28 00:00:00,"CIGA BEAUTY, INC.",18251 ROSITA ST.,,TARZANA,CA,91356,SVETLANA SCHREIBER,1370 ONTARIO ST.,CLEVELAND,OH,"SALESPERSON, GENERAL MERCHANDISE",9.0,7.15,HR,7.15,HR
