,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
4057,C-11056-54231,2011-03-03,2011-02-25,CERTIFIED,H-2B,UT,2011-03-15,2011-11-04,"RUBY'S INN, INC.",26 S. MAIN ST,,BRYCE CANYON CITY,UT,84764,JOHN MCNAMARA,AUSTIN,TX,238.367-038,Hotel Clerk,434081.0,"Hotel, Motel, and Resort Desk Clerks",HOTEL CLERK,13.0,13,7.93,HR,7.93,HR
4058,C-11087-54591,2011-04-28,2011-03-28,DENIED,H-2B,AK,2011-05-23,2011-09-01,ALASKAN ANGLERS INN,1173 S 250 WEST SUITE 107-G,,ST. GEORGE,UT,84770,,,,166.167-046,Special Agent,411012.0,First-Line Supervisors/Managers of Non-Retail Sales Workers,SPECIAL AGENT,1.0,0,15.22,HR,15.22,HR
4059,C-11112-54778,2011-05-05,2011-04-22,CERTIFIED,H-2B,NM,2011-05-15,2012-02-15,"BART HONE RACING, INC",1 EAST MURIEL DRIVE,,PHOENIX,AZ,85022,HENRIKA LONYA HINRICKS,PHOENIX,AZ,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,15.0,15,7.72,HR,7.72,HR
4060,C-10363-52849,2011-01-05,2010-12-29,PARTIAL CERTIFIED,H-2B,AZ,2011-04-01,2011-11-30,EPIC,1605 WEST PARKSIDE LANE,,PHOENIX,AZ,85027,CHARLES JAN THURGOOD,TEMPE,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",35.0,33,8.37,HR,8.37,HR
4061,C-11006-53107,2011-01-12,2011-01-06,PARTIAL CERTIFIED,H-2B,AZ,2011-03-01,2011-11-30,"NATIVE RESOURCES INTERNATIONAL, INC.",1540 WEST HAPPY VALLEY ROAD,,PHOENIX,AZ,85027,CHARLES JAN THURGOOD/CORPORATE & EMPLOYEE SERVICES,TEMPE,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",45.0,39,8.37,HR,8.37,HR
4062,C-10308-51525,2010-11-09,2010-11-04,CERTIFIED,H-2B,AZ,2010-10-01,2011-07-30,TORTAS PAQUIME,4344 W INDIAN SCHOOL RD. SUITE 1,,PHOENIX,AZ,85031,IRIS DENEB JUAREZ,PHOENIX,AZ,319.484-010,"Food Assembler, Kitchen",352021.0,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",20.0,20,9.46,HR,9.46,HR
4063,C-10274-51118,2010-10-15,2010-10-01,PARTIAL CERTIFIED,H-2B,AZ,2010-11-15,2011-06-30,"MOON VALLEY NURSERY, INC.",18047 N. TATUM BLVD.,,PHOENIX,AZ,85032,HENRIKA LONYA HINRICHS,PHOENIX,AZ,408.364-010,Plant-Care Worker,373011.0,Landscaping and Groundskeeping Workers,PLANT CARE WORKER,150.0,147,7.32,HR,7.32,HR
4064,C-11220-55376,2011-09-06,2011-08-08,PARTIAL CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,"MOON VALLEY NURSERY, INC.",18047 N. TATUM BLVD.,,PHOENIX,AZ,85032,HENRIKA LONYA HINRICHS,PHOENIX,AZ,408.161-010,Landscape Gardener,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE GARDENER,100.0,98,7.54,HR,7.54,HR
4065,C-10349-52279,2010-12-20,2010-12-15,PARTIAL CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"DREAM WITH COLORS, INC.",3536 E SOUTHERN AVENUE,,PHOENIX,AZ,85040,CHARLES JAN THURGOOD,TEMPE,AZ,406.687-010,Landscape Specialist,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE SPECIALIST,25.0,18,,,,
4066,C-11003-52960,2011-01-07,2011-01-03,PARTIAL CERTIFIED,H-2B,AZ,2011-03-01,2011-11-30,AAA LANDSCAPE,3747 E SOUTHERN AVENUE,,PHOENIX,AZ,85040,CHARLES JAN THURGOOD,TEMPE,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",65.0,56,8.37,HR,8.37,HR
4067,C-11035-53808,2011-02-09,2011-02-04,PARTIAL CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"ELS MAINTENANCE, INC.",3329 E. SOUTHERN AVENUE,,PHOENIX,AZ,85040,CHARLES JAN THURGOOD,TEMPE,AZ,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",22.0,21,8.37,HR,8.37,HR
4068,C-11035-53799,2011-02-09,2011-02-04,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"ELS CONSTRUCTIONS, INC.",3329 E SOUTHERN AVENUE,,PHOENIX,AZ,85040,CHARLES JAN THURGOOD,TEMPE,AZ,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",26.0,26,,,,
4069,C-11007-53201,2011-02-04,2011-01-03,DENIED,H-2B,AZ,2011-04-20,2011-10-19,"TRANSITIONS FOR THE DEVELOPMENTALLY DISABLED, INC.",17018 S. 26TH STREET,,PHOENIX,AZ,85048,,,,354.377-014,Home Attendant,311011.0,Home Health Aides,HOME ATTENDANT,1.0,0,10.0,HR,10.0,HR
4070,C-11217-55365,2011-08-23,2011-08-05,CERTIFIED,H-2B,AZ,2011-09-08,2012-05-20,"MOLLY PEARSON, INC.",16609 N 29TH DR.,,PHOENIX,AZ,85053,HENRIKA LONYA HINRICHS,PHOENIX,AZ,410.674-022,Stable Attendant,392021.0,Nonfarm Animal Caretakers,STABLE ATTENDANT,20.0,20,8.23,HR,8.23,HR
4071,C-11199-55247,2011-07-22,2011-07-18,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT DESERT RIDG,5350 E. MARRIOTT DRIVE,,PHOENIX,AZ,85054,JOHN MCNAMARA / THE MCNAMARA FIRM L.P.,AUSTIN,TX,319.484-010,"Food Assembler, Kitchen",352021.0,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",7.0,7,10.8,HR,10.8,HR
4072,C-11199-55244,2011-07-22,2011-07-18,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT DESERT RIDG,5350 E. MARRIOTT DRIVE,,PHOENIX,AZ,85054,JOHN MCNAMARA / THE MCNAMARA FIRM L.P.,AUSTIN,TX,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,22.0,22,8.96,HR,8.96,HR
4073,C-11199-55242,2011-08-02,2011-07-18,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT DESERT RIDG,5350 E. MARRIOTT DRIVE,,PHOENIX,AZ,85054,JOHN MCNAMARA,AUSTIN,TX,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",30.0,30,,,,
4074,C-11138-54919,2011-06-02,2011-05-18,PARTIAL CERTIFIED,H-2B,AZ,2011-06-06,2011-12-30,"HESSCOR, INC.",1548 E MAIN STREET,,MESA,AZ,85203,CHARLES JAN THURGOOD,TEMPE,AZ,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,4.0,3,8.97,HR,8.97,HR
4075,C-10364-52916,2011-02-01,2010-12-30,CERTIFIED,H-2B,AZ,2011-02-15,2011-12-15,"HERDER PLUMBING, INC.",3707 E SOUTHERN AVE. SUITE 1039,,MESA,AZ,85206,IRIS DENEB JUAREZ,PHOENIX,AZ,862.684-026,Plumbing Assembler-Installer,473015.0,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",PLUMBING ASSEMBLER INSTALLER,15.0,15,,,,
4076,C-10312-51597,2010-11-12,2010-11-08,PARTIAL CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,MESQUITE LANDSCAPE,1043 S LEWIS,,MESA,AZ,85210,IRIS DENEB JUAREZ,PHOENIX,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",15.0,14,,HR,9.75,HR
4077,C-10305-51452,2010-11-05,2010-11-01,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-25,"BROWN'S AMUSEMENT, INC.",550 W. BASELINE ROAD SUITE 102-353,,MESA,AZ,85210,JAMES KENDRICK JUDKINS,RIO HONDO,TX,159.647-010,Amusement Park Entertainer,272011.0,Actors,AMUSEMENT PARK ENTERTAINER,67.0,67,,,,
4078,C-10319-51743,2010-11-19,2010-11-15,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,UNIQUE LANDSCAPE BY GRIFFIN,903 W 1ST AVE.,,MESA,AZ,85210,IRIS DENEB JUAREZ,PHOENIX,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",25.0,25,9.75,HR,9.75,HR
4079,C-11010-53242,2011-01-14,2011-01-10,CERTIFIED,H-2B,AZ,2011-02-15,2011-12-15,"ARROYO VISTA LANDSCAPE & DESIGN, INC.",245 S WILBUR AVE,,GILBERT,AZ,85233,IRIS DENEB JUAREZ,PHOENIX,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",5.0,5,9.75,HR,9.75,HR
4080,C-10308-51524,2010-11-09,2010-11-04,CERTIFIED,H-2B,AZ,2011-01-15,2011-11-15,H & N LANDSCAPE,42806 W KRISTAL LANE,,MARICOPA,AZ,85238,"IRIS DENEB JUAREZ/ FOREMEN, INC.",PHOENIX,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",30.0,30,8.37,HR,8.37,HR
4081,C-10251-50998,2010-10-15,2010-09-08,DENIED,H-2B,AZ,2010-10-01,2011-08-01,"ARIZONA DESERT EMPLOYMENT AGENCY, LLC",2309 E. KAIBAB PLACE,,CHANDLER,AZ,85249,LEMUEL A. CARLOS,MESA,AZ,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",50.0,0,7.8,HR,7.8,HR
4082,C-11180-55133,2011-07-06,2011-06-29,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,HST KIERLAND LLC DBA THE WESTIN KIERLAND RESORT &,6902 EAST GREENWAY PARKWAY,,SCOTTSDALE,AZ,85254,VERONICA T. STRICKLAND-BIRKENSTOCK,DALLAS,TX,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",37.0,37,9.0,HR,9.0,HR
4083,C-11180-55131,2011-07-14,2011-06-29,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,HST KIERLAND LLC DBA THE WESTIN KIERLAND RESORT &,6902 EAST GREENWAY PARKWAY,,SCOTTSDALE,AZ,85254,VERONICA T STRICKLAND-BIRKENSTOCK,DALLAS,TX,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,10.0,10,8.4,HR,9.0,HR
4084,C-10319-51745,2010-11-19,2010-11-15,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,ROADRUNNER DRYWALL CORP,7918 E. MCCLAIN,,SCOTTSDALE,AZ,85260,IRIS DENEB JUAREZ,PHOENIX,AZ,860.381-022,Carpenter,472031.0,Carpenters,CARPENTER,20.0,20,10.53,HR,10.53,HR
4085,C-10312-51596,2010-11-29,2010-11-08,CERTIFIED,H-2B,AZ,2010-10-01,2011-07-30,"TABARKA STUDIO, INC",7501 E REDFIELD BLDG B,,SCOTTSDALE,AZ,85260,IRIS DENEB JUAREZ,PHOENIX,AZ,529.686-070,Production Helper,537063.0,Machine Feeders and Offbearers,PRODUCTION HELPER,15.0,15,9.74,HR,9.74,HR
4086,C-11213-55328,2011-08-11,2011-08-01,PARTIAL CERTIFIED,H-2B,AZ,2011-10-01,2012-05-31,"DESERT MOUNTAIN CLUB, INC.",10550 E DESERT HILLS DRIVE,,SCITTSDALE,AZ,85262,JANE NICHOLS BISHOP,MASHPEE,MA,313.361-014,Cook,352014.0,"Cooks, Restaurant",COOK,20.0,19,,,,
4087,C-11213-55332,2011-08-15,2011-08-01,CERTIFIED,H-2B,AZ,2011-10-01,2012-05-31,"DESERT MOUNTAIN CLUB, INC.",10550 E DESERT HILLS DRIVE,,SCOTTSDALE,AZ,85262,JANE NICHOLS BISHOP,MASHPEE,MA,311.677-018,Dining Room Attendant,359011.0,Dining Room and Cafeteria Attendants and Bartender Helpers,DINING ROOM ATTENDANT,20.0,20,8.96,HR,8.96,HR
4088,C-11115-54782,2011-05-11,2011-04-25,DENIED,H-2B,AZ,2011-05-15,2011-12-20,FOUR STAR GUNITE,11520 E. GERMANN RD,,CHANDLER,AZ,85284,,,,844.364-010,Cement Mason,472051.0,Cement Masons and Concrete Finishers,CEMENT MASON,4.0,0,,,,
4089,C-11047-54070,2011-04-07,2011-02-16,DENIED,H-2B,AZ,2010-11-01,2013-05-30,"VENEZIA'S NEW YORK STYLE PIZZA CHANDLER, INC",2639 E JADE PLACE,,CHANDLER,AZ,85286,IRIS DENEB JUAREZ,PHOENIX,AZ,313.361-014,Cook,352014.0,"Cooks, Restaurant",COOK,12.0,0,10.82,HR,10.82,HR
4090,C-10295-51303,2010-11-04,2010-10-22,PARTIAL CERTIFIED,H-2B,AZ,2010-11-15,2011-04-30,"V & P NURSERIES, INC.",14703 E. WILLIAMS FIELD ROAD,,GILBERT,AZ,85296,CHARLES JAN THURGOOD,TEMPE,AZ,862.684-014,"Laborer, Construction or Leak Gang",519198.0,Helpers--Production Workers,"LABORER, CONSTRUCTION OR LEAK GANG",25.0,17,8.97,HR,8.97,HR
4091,C-11038-53831,2011-02-23,2011-02-07,PARTIAL CERTIFIED,H-2B,AZ,2011-04-15,2011-11-30,"V & P NURSERIES, INC.",14702 E. WILLIAMS FIELD RD.,,CHANDLER,AZ,85296,CHARLES JAN THURGOOD,TEMPE,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",45.0,43,8.37,HR,8.37,HR
4092,C-10312-51594,2010-11-15,2010-11-08,CERTIFIED,H-2B,AZ,2011-02-15,2011-12-15,DREAM RETREATS LANDSCAPE DESIGN & CONSTRUCTION,2919 E BONANZA RD.,,GILBERT,AZ,85297,"IRIS DENEB JUAREZ/ FOREMEN, INC.",PHOENIX,AZ,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",5.0,5,9.75,HR,9.75,HR
4093,C-11031-53699,2011-02-04,2011-01-28,CERTIFIED,H-2B,AZ,2011-01-01,2011-10-31,"GIAMBI STABLES, LLC",23360 S. POWER RD.,,GILBERT,AZ,85298,LINDA PEREZ,BROWNSVILLE,TX,410.674-022,Stable Attendant,392021.0,Nonfarm Animal Caretakers,STABLE ATTENDANT,10.0,10,9.88,HR,9.88,HR
4094,C-11112-54777,2011-05-04,2011-04-22,CERTIFIED,H-2B,NM,2011-05-15,2012-02-15,"WOLOCHUK, INC.",5726 W. MICHIGAN AVE.,,PHOENIX,AZ,85308,HENRIKA LONYA HINRICHS,PHOENIX,AZ,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,8.0,8,,,,
4095,C-11021-53529,2011-01-27,2011-01-21,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,CURIEL M REBAR STEEL LLC,11613 W MONTE VISTA RD.,,AVONDALE,AZ,85323,DALILA BUSTAMANTE,PHOENIX,AZ,801.684-026,Reinforcing-Metal Worker,472171.0,Reinforcing Iron and Rebar Workers,REINFORCING METAL WORKER,10.0,10,9.74,HR,9.74,HR
4096,C-10312-51591,2010-11-12,2010-11-08,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"RAY CAMMACK SHOWS, INC.",4950 WEST SOUTHERN AVENUE,,LAVEEN,AZ,85339,"JAMES KENDRICK JUDKINS/JKJ WORKFORCE AGENCY, INC.",RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,340.0,340,354.4,WK,354.4,WK
4097,C-11005-53081,2011-01-11,2011-01-05,CERTIFIED,H-2B,AZ,2011-04-01,2011-11-30,"MIDWAY WEST AMUSEMENTS, INC.","13618 N. 99TH AVENUE, SUITE 809",,SUN CITY,AZ,85351,JAMES KENDRICK JUDKINS,RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,25.0,25,326.4,WK,326.4,WK
4098,C-10351-52381,2010-12-21,2010-12-17,PARTIAL CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"CARESCAPE, INC.",13370 W FOXFIRE DR. SUITE 101,,SURPRISE,AZ,85374,CHARLES JAN THURGOOD,TEMPE,AZ,408.161-010,Landscape Gardener,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE GARDENER,85.0,83,,,,
4099,C-10322-51883,2010-11-24,2010-11-18,CERTIFIED,H-2B,AZ,2011-01-20,2011-11-20,"SUN VALLEY RIDES, LLC.",12523 NORTH 79TH DRIVE,,PEORIA,IL,85381,JAMES KENDRICK JUDKINS,RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,20.0,20,325.2,WK,325.2,WK
4100,C-10323-51927,2010-11-26,2010-11-19,CERTIFIED,H-2B,AZ,2011-02-01,2011-11-30,"MASTER AIRCRAFT SERVICE, INC.",3475 N SABIN BROWN RD.,,WICKENBURG,AZ,85390,JESUS RAUL LEON,PHOENIX,AZ,845.381-010,"Painter Apprentice, Transportation Equipment",519122.0,"Painters, Transportation Equipment","PAINTER APPRENTICE, TRANSPORTATION EQUIPMENT",5.0,5,,,,
4101,C-10354-52439,2011-01-20,2010-12-20,DENIED,H-2B,AZ,2011-01-02,2014-01-01,DEIRDRE STEWART,22035 WEST EL GRANDE TRAIL,,WICKENBURG,AZ,85390,ELIZABETH SIRA CHATHAM,PHOENIX,AZ,355.674-010,"Child-Care Attendant, School",399011.0,Child Care Workers,"CHILD CARE ATTENDANT, SCHOOL",1.0,0,,,,
4102,C-11083-54551,2011-04-28,2011-03-24,DENIED,H-2B,AZ,2011-04-25,2014-02-28,DEIRDRE STEWART,22035 WEST EL GRANDE TRAIL,,WICKENBURG,AZ,85390,ELIZABETH CHATMAN CHATMAN,PHOENIX,AZ,309.367-010,House Sitter,399099.0,"Personal Care and Service Workers, All Other",HOUSE SITTER,1.0,0,,,,
4103,C-11217-55366,2011-09-23,2011-08-05,DENIED,H-2B,AZ,2011-09-08,2012-05-20,JONRAY RANCH LLC,444 W. DENHAM RD.,,DOUGLAS,AZ,85607,HENRIKA LONYA HINRICHS,PHOENIX,AZ,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,4.0,0,,,,
4104,C-10308-51526,2010-11-09,2010-11-04,CERTIFIED,H-2B,AZ,2010-10-01,2011-07-30,TONY'S SERVICE STATION,282 N GRAND AVE.,,NOGALES,AZ,85621,"IRIS DENEB JUAREZ/ FOREMEN, INC.",PHOENIX,AZ,750.681-010,Tire Repairer,493093.0,Tire Repairers and Changers,TIRE REPAIRER,2.0,2,9.71,HR,9.71,HR
4105,C-10335-52103,2010-12-06,2010-12-01,CERTIFIED,H-2B,AZ,2011-01-15,2011-10-05,WESTWARD LOOK RESORT,245 E. INA ROAD,,TUCSON,AZ,85704,JOHN GISMONDI GISMONDI,WESTBURY,NY,361.684-014,Laundry Worker I,516011.0,Laundry and Dry-Cleaning Workers,LAUNDRY WORKER I,5.0,5,8.27,HR,8.27,HR
4106,C-11073-54439,2011-04-14,2011-03-14,DENIED,H-2B,AZ,2011-04-20,2012-04-21,ARIZONA LOTUS CORPORATION,3871 N. COMMERCE DR.,,TUCSON,AZ,85705,ROBERTO  SALAZAR,TUCSON,AZ,159.147-010,Announcer,273011.0,Radio and Television Announcers,ANNOUNCER,1.0,0,35000.0,YR,35000.0,YR
4107,C-11206-55290,2011-08-10,2011-07-25,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT STARR PASS,3800 W STARR PASS BLVD,,TUCSON,AZ,85745,JOHN MCNAMARA,AUSTIN,TX,319.484-010,"Food Assembler, Kitchen",352021.0,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",8.0,8,8.87,HR,8.87,HR
4108,C-11206-55289,2011-08-19,2011-07-25,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT STARR PASS,3800 W STARR PASS BLVD,,TUCSON,AZ,85745,JOHN MCNAMARA,AUSTIN,TX,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",22.0,22,7.69,HR,7.75,HR
4109,C-11206-55292,2011-08-19,2011-07-25,CERTIFIED,H-2B,AZ,2011-10-01,2012-06-30,MARRIOTT INTERNATIONAL DBA JW MARRIOTT STARR PASS,3800 W. STARR PASS BLVD,,TUCSON,AZ,85745,JOHN MCNAMARA,AUSTIN,TX,319.484-010,"Food Assembler, Kitchen",352021.0,Food Preparation Workers,"FOOD ASSEMBLER, KITCHEN",6.0,6,8.87,HR,8.87,HR
4110,C-11213-55334,2011-09-20,2011-08-01,CERTIFIED,H-2B,AZ,2011-09-01,2013-08-31,RYAN KEITH BARTON DBA ARSG NANNY,2860 N. QUIET VALLEY DRIVE,,TUCSON,AZ,85749,,,,355.674-010,"Child-Care Attendant, School",399011.0,Child Care Workers,"CHILD CARE ATTENDANT, SCHOOL",1.0,1,,,,
4111,C-11199-55251,2011-08-16,2011-07-18,DENIED,H-2B,AZ,,,"AE WOLFFE, LTD",13450 N PIPER DRIVE,,TUCSON,AZ,85755,SADIRI SALLUTAL PADRE,LOS ANGELES,CA,621.261-022,Experimental Aircraft Mechanic,493011.0,Aircraft Mechanics and Service Technicians,EXPERIMENTAL AIRCRAFT MECHANIC,30.0,0,18.32,HR,18.32,HR
4112,C-11262-55554,2011-09-22,2011-09-19,CERTIFIED,H-2B,AZ,2011-10-12,2012-05-20,Y/N HORSE STABLE LLC,8152 W SEAEGGLE CT,,TUCSON,AZ,85757,HENRIKA L. HINRICHS,PHOENIX,AZ,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,5.0,5,8.34,HR,8.34,HR
4113,C-11035-53797,2011-02-09,2011-02-04,PARTIAL CERTIFIED,H-2B,AZ,2011-04-15,2011-11-30,"PINE CANYON GOLF, LLC",3000 SOUTH CLUBHOUSE CIRCLE,,FLAGSTAFF,AZ,86001,CHARLES JAN THURGOOD,TEMPE,AZ,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25.0,21,8.37,HR,8.37,HR
4114,C-11048-54085,2011-03-08,2011-02-17,CERTIFIED,H-2B,AZ,2011-02-20,2011-12-20,GRAND CANYON MANAGEMENT,1600 W UNIVERSITY   SUITE 214,,FLAGSTAFF,AZ,86001,JOHN MCNAMARA,AUSTIN,TX,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",16.0,16,,,,
4115,C-11073-54446,2011-04-22,2011-03-14,DENIED,H-2B,AZ,2011-04-01,2011-10-25,BRIGHT ANGEL BICYCLES LLC,1662 E MT VIEW ST#2,,FLAGSTAFF,AZ,86004,,,,353.667-010,Escort,396021.0,Tour Guides and Escorts,ESCORT,1.0,0,12.0,HR,12.0,HR
4116,C-11070-54401,2011-03-16,2011-03-11,CERTIFIED,H-2B,AR,2011-04-01,2011-11-01,ARAMARK SPORTS - LAKE POWELL - SOUTH LAKE,100 LAKESHORE DRIVE,,PAGE,AZ,86040,JOHN MCNAMARA,AUSTIN,TX,209.567-014,"Order Clerk, Food and Beverage",434151.0,Order Clerks,"ORDER CLERK, FOOD AND BEVERAGE",19.0,19,8.05,HR,8.05,HR
4117,C-11070-54404,2011-03-23,2011-03-11,CERTIFIED,H-2B,AZ,2011-04-01,2011-11-01,ARAMARK SPORTS - LAKE POWELL - SOUTH LAKE,100 LAKESHORE DRIVE,,PAGE,AZ,86040,JOHN MCNAMARA,AUSTIN,TX,361.684-014,Laundry Worker I,516011.0,Laundry and Dry-Cleaning Workers,LAUNDRY WORKER I,32.0,32,7.3,HR,7.55,HR
4118,C-11040-53943,2011-02-15,2011-02-09,CERTIFIED,H-2B,NM,2011-02-15,2011-11-10,"BENNETT'S AMUSEMENT, INC.",#5 SIERRA VISTA ROAD,PO BOX 2250,MORIARTY,NM,87035,JAMES KENDRICK JUDKINS,RIO HONDO,TX,349.664-010,Amusement Park Worker,393091.0,Amusement and Recreation Attendants,AMUSEMENT PARK WORKER,11.0,11,310.68,WK,310.68,WK
4119,C-11005-53055,2011-01-11,2011-01-05,PARTIAL CERTIFIED,H-2B,NM,2011-04-01,2011-12-15,HEADS UP LANDSCAPE CONTRACTORS INC.,7525 SECOND STREET NW,,ALBUQUERQUE,NM,87107,ELIZABETH D. WHITLEY,LOVINGSTON,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",75.0,48,8.21,HR,8.21,HR
4120,C-11076-54479,2011-03-25,2011-03-17,CERTIFIED,H-2B,NM,2011-04-01,2011-10-31,BOOTDOCTORS INC.,103 SUTTON PLACE,,TAOS,NM,87525,LINDA PEREZ /DATA PROCESSING SPECIALISTS INC.,BROWNSVILLE,TX,638.261-030,"Machine Repairer, Maintenance",499041.0,Industrial Machinery Mechanics,"MACHINE REPAIRER, MAINTENANCE",10.0,10,11.35,HR,11.35,HR
4121,C-11024-53572,2011-02-09,2011-01-24,CERTIFIED,H-2B,NM,2011-02-01,2011-11-22,GOOSE DOWNS INC. DBA GOOSE DOWN FARM,64 GOOSE DOWNS ROAD,,GALISTEO,NM,87540,JAY C. RUBY,ATLANTA,GA,419.224-010,Horse Trainer,392011.0,Animal Trainers,HORSE TRAINER,1.0,1,12.94,HR,13.5,HR
