AGENT_ATTORNEY_ADDRESS1,AGENT_ATTORNEY_ADDRESS2,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_POSTAL_CODE,AGENT_ATTORNEY_STATE,AGENT_POC_EMPLOYER_REP_BY_AGENT,ALIEN_WORK_CITY,ALIEN_WORK_STATE,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,CASE_NO,CASE_RECEIVED_DATE,CASE_STATUS,STATUS_STANDARDIZED,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,DECISION_DATE,EDUCATION_LEVEL,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_COUNTRY,EMPLOYER_NAME,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,EMPLOYER_POSTAL_CODE,EMPLOYER_PROVINCE,EMPLOYER_REP_BY_AGENT,EMPLOYER_STATE,EMP_EXPERIENCE_REQD,EMP_EXP_NUM_MONTHS,FULL_TIME_POSITION,FY,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,JOB_END_DATE,JOB_IDNUMBER,JOB_START_DATE,JOB_TITLE,LAWFIRM_NAME,MAJOR,NAICS_CODE,NAME_REQD_TRAINING,NATURE_OF_TEMPORARY_NEED,NBR_WORKERS_CERTIFIED,NBR_WORKERS_REQUESTED,NUM_MONTHS_TRAINING,ORGANIZATION_FLAG,OTHER_EDU,OTHER_WORKSITE_LOCATION,OVERTIME_RATE_FROM,OVERTIME_RATE_TO,PRIMARY/SUB,PRIMARY_CROP,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,SOC_CODE,SOC_TITLE,SUPERVISE_HOW_MANY,SUPERVISE_OTHER_EMP,SWA_NAME,TRADE_NAME,TRAINING_REQ,VISA_CLASS,WORKSITE_CITY,WORKSITE_COUNTY,WORKSITE_POSTAL_CODE,WORKSITE_LOCATION_STATE
,,,,,,,PALISADE,CO,,9.42,HR,C-09041-17804,2/10/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/15/09,9/15/09,3/19/09,,3548 E 1/2 ROAD,P.O. BOX 1435,PALISADE,,"HIGH COUNTRY ORCHARDS, L.L.C.",,,81526,,,CO,,,,2009,,,9/15/09,,4/15/09,FARM WORKER,,,,,,15,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,USAMEX LTD CO. - DAVID DONALDSON,72010,AR,,HUDSON,CO,,7.5,HR,C-09034-17595,2/3/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/15/09,11/10/09,3/19/09,,3208 WCR 49,,HUDSON,,ROSSI DAIRY PRODUCE LLC,,,80642,,,CO,,,,2009,,,11/10/09,,4/15/09,FARM LABOR,,,,,,16,,,S,,,,,,,,,,,,,,,,,,,,
429 LOCUST ST,,WINDSOR,SUE ANN BOWEN,80550,CO,,PARKER,CO,,7.77,HR,C-09043-17872,2/12/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/1/09,11/20/09,3/19/09,,2979 N HWY 83,PO BOX 868,FRANKTOWN,,"PENNHILL FARMS, INC",,,80116,,,CO,,,,2009,,,11/20/09,,4/1/09,NURSERY WORKERS,,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
PO BOX 5130,,AVON,CHRISTOPHER JONATHAN POOLEY,81620,CO,,EAGLE,CO,,9.42,HR,C-09040-17752,2/9/09,Certified - Partial,Certified - Partial,4/1/09,10/31/09,3/20/09,,P.O. BOX 431,,EAGLE,,"EAGLE GARDENS, LLC",,,81631,,,CO,,,,2009,,,10/31/09,,4/1/09,NURSERY LABORER,,,,,,13,,,S,,,,,,,,,,,,,,,,,,,,
4071 LYBYER AVE.,,MIAMI,LYDIA V. HOCK,33133,FL,,LAFAYETTE,CO,,7.6,HR,C-09061-18399,3/2/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/20/09,10/1/09,3/23/09,,9770 ISABELLE RD.,,LAFAYETTE,,"LEISTIKOW FARMS, L.L.C.",,,80026,,,CO,,,,2009,,,10/1/09,,4/20/09,FARM WORKER,,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,CEDAREDGE,CO,,7.59,HR,C-09069-18596,3/10/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/24/09,11/1/09,3/25/09,,250 SOUTH GRAND MESA DRIVE,,CEDAREDGE,,WILLIAMS ORCHARDS,,,81413,,,CO,,,,2009,,,11/1/09,,4/24/09,"FARM WOKRERS AND LABORERS, CROP, NURSERY, AND GREE",,,,,,20,,,S,,,,,,,,,,,,,,,,,,,,
509 LOCUST ST,,WINDSOR,SUE ANN BOWEN,80550,CO,,EDINBURG,PA,,8.06,HR,C-09043-17875,2/12/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/1/09,11/20/09,3/27/09,,2979 N. HIWAY 83,PO BOX 868,FRANKTOWN,,"PENNHILL FARMS, INC.",,,80116,,,CO,,,,2009,,,11/20/09,,4/1/09,NURSERY WORKERS,,,,,,5,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,PUEBLO,CO,,7.95,HR,C-09057-18294,2/26/09,Certified - Partial,Certified - Partial,4/25/09,10/27/09,3/27/09,,35035 GALE ROAD,,PUEBLO,,MUSSO FARMS,,,81006,,,CO,,,,2009,,,10/27/09,,4/25/09,"FARMWORKERS & LABORERS, CROP, NURSERY, GREENHOUSE",,,,,,14,,,S,,,,,,,,,,,,,,,,,,,,
102 E. BROADWAY,,FAIRVIEW,"ELAINE FLAMING, AGRI PLACEMENTS INTL'",73737,OK,,FT. COLLINS,CO,,9.9,HR,C-09034-17610,2/3/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/27/09,1/1/10,3/27/09,,5127 MADISON CREEK DRIVE,,FT COLLINS,,"OLSON CUSTOM HAYING, LLC",,,80528,,,CO,,,,2009,,,1/1/10,,3/20/09,AGRICULTRURAL EQUIPMENT OPERATOR,,,,,,3,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,SOMERSET,CO,,1200,MTH,C-09063-18469,3/4/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/18/09,12/31/09,3/30/09,,15488 COUNTY ROAD 77,,SOMERSET,,VOLK RANCH LLLP,,,81434,,,CO,,,,2009,,,12/31/09,,4/18/09,FARM WORKER/FARM & RANCH ANIMALS,,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,PALISADE,CO,,9.5,HR,C-09021-17354,2/6/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/15/09,9/20/09,3/30/09,,3701 F ROAD,,PALISADE,,WATSON ORCHARDS,,,81526,,,CO,,,,2009,,,9/20/09,,4/15/09,"FARMWORKERS AND LABORERS, CROP",,,,,,4,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,PUEBLO,CO,,7.5,HR,C-09057-18293,2/26/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/25/09,10/15/09,3/31/09,,1625 COURTNER ROAD,,PUEBLO,,MILBERGER FARMS LLC,,,81006,,,CO,,,,2009,,,10/15/09,,4/25/09,"FARMWORKERS AND LABORERS, CROP",,,,,,10,,,S,,,,,,,,,,,,,,,,,,,,
12203 EAST 2ND AVENUE,,AURORA,JEFF D. JOSEPH,80011,CO,,INDIAN HILLS,CO,,10.25,HR,C-09049-18014,2/18/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/5/09,12/15/09,3/31/09,,4041 LAKOTA ROAD,,INDIAN HILLS,,J.G. LEPRINO,,,80454,,,CO,,,,2009,,,12/15/09,,4/5/09,GENERAL FARMWORKER,,,,,,5,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,DIXON,WY,,750,MTH,C-09048-17958,2/17/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,4/30/10,4/1/09,,"FEDEX: C/O KANDY KROPINAK,",640 BARBARA LANE,CRAIG,,EGERIA LIVESTOCK,,,81625,,,CO,,,,2009,,,4/30/10,,5/1/09,SHEEPHERDER,,,,,,3,,,S,,,,,,,,,,,,,,,,,,,,
1380 W. INDIANA AVE.,,SALT LAKE CITY,JAMES H. ALCALA/ ALCALA LAW FIRM,84104,UT,,MONTROSE,CO,,9.42,HR,C-09072-18674,3/13/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,12/30/09,4/1/09,,18212 6500 ROAD,,MONTROSE,,"PINYON CANYON, LLC",,,81401,,,CO,,,,2009,,,12/30/09,,5/1/09,FARMWORKERS,,,,,,7,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,LA JUNTA,CO,,8.48,HR,C-09057-18301,2/26/09,Certified - Partial,Certified - Partial,5/1/09,9/30/09,4/1/09,,25388 ROAD 24.5,,LA JUNTA,,HANAGAN FARM,,,81050,,,CO,,,,2009,,,9/30/09,,5/1/09,"FARMWORKER AND LABORERS, CROP, NURSERY AND GREENHO",,,,,,8,,,S,,,,,,,,,,,,,,,,,,,,
LABOR SOLUTIONS,429 LOCUST ST,WINDSOR,SUE ANN BOWEN,80550,CO,,FORT COLLINS,CO,,8.43,HR,C-09043-17885,2/12/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/1/09,11/30/09,4/1/09,,3327 GIDDINGS RD,,FORT COLLINS,,"TURF MASTER, LLC",,,80524,,,CO,,,,2009,,,11/30/09,,4/1/09,"FARMWORKERS & LABORERS, CROPS, NURSERY & GREENHOUS",,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
FEDERATION OF EMPLOYERS AND WORKERS AMERCIA,2901 BUCKS BAYOU RD.,BAY CITY,RITA ROMERO,77414,TX,,DELTA,CO,,7.59,HR,C-09076-18759,3/17/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,10/31/09,4/2/09,,7155 NEWPORT ST.,,COMMERCE CITY,,MOUNTAIN FRESH LLC,,,80022,,,CO,,,,2009,,,10/31/09,,5/1/09,FIELD WORKERS,,,,,,9,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,MEEKER,CO,,875,MTH,C-09054-18175,2/23/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,12/15/09,4/2/09,,PO BOX AA,,MEEKER,,"WINSLETT RANCHES, INC.",,,81641,,,CO,,,,2009,,,12/15/09,,5/1/09,LIVESTOCK WORKER,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,DELTA,CO,,7.59,HR,C-09069-18598,3/10/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,9/10/09,4/2/09,,PO BOX 86,,PLACERVILLE,,"NEW LEAF FRUIT, LLC",,,81430,,,CO,,,,2009,,,9/10/09,,5/1/09,"FARMWORKER AND LABORER, CROP, NURSERY AND GREENHOU",,,,,,6,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,MACK,CO,,750,MTH,C-09050-18095,2/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,4/30/10,4/2/09,,561 S  ROAD,"FEDEX: C/O KROPINAK, 640 BARBARA LANE , CRAIG, COL",MACK,,LAZY 3X RANCH,,,81525,,,CO,,,,2009,,,4/30/10,,5/1/09,SHEEPHERDER,,,,,,3,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,RIFLE,CO,,750,MTH,C-09058-18353,2/27/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,4/30/10,4/2/09,,22593 RBC 5,"FED EX: C/O KANDY KROPINAK, 640 BARBARA LANE, CRAI",RIFLE,,SLASH EV/PAT JOHNSON,,,81650,,,CO,,,,2009,,,4/30/10,,5/1/09,"FARMWORKERS, FARM & RANCH ANIMALS",,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,"USAMEX  LTD. CO.,  DAVID DONALDSON",72010,AR,,OLATHE,CO,,7.59,HR,C-09069-18594,3/10/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/27/09,10/15/09,4/2/09,,57745 HERMAN ROAD,,OLATHE,,MATTICS ORCHARD,,,81425,,,UT,,,,2009,,,10/15/09,,4/27/09,"FARM WORKERS & LABORERS, CROP, NURSERY, AND GREENH",,,,,,15,,,S,,,,,,,,,,,,,,,,,,,,
USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,AUSTIN,CO,,7.59,HR,C-09078-18838,3/19/09,Withdrawn,Withdrawn,,,4/3/09,,22274 ANTELOPE HILL RD.,,AUSTIN,,HULTEEN ORCHARDS,,,81410,,,CO,,,,2009,,,9/1/09,,6/1/09,FRUIT HARVESTER,,,,,,,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,893 STOUT STREET,,CRAIG,,RAFTOPOULOS RANCHES,,,81625,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,P.O. BOX 897,,CRAIG,,CROSS MOUNTAIN RANCH CORP.,,,81626,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,35513 NORTH HWY 1,,CRAIG,,20 MILE SHEEP CO,,,81625,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,AVON,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,PO BOX 4330,,AVON,,JOHN BOWMAN,,,81620,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,MONTROSE,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,58751 LOESCH ROAD,,MONTROSE,,ERNIE ETCHART DBA ETCHART LIVESTOCK,,,81401,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,GLENWOOD SPRING,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,66418 HWY 6,,GLENWOOD SPRING,,JAMES CRAIG BAIR RANCH CO,,,81601,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09015-17117,1/15/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,3/10/09,3/9/10,4/7/09,,679 HAUGHEY ROAD,,CRAIG,,VILLARD RANCH,,,81625,,,CO,,,,2009,,,3/9/10,,3/10/09,SHEEPHERDER,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
20685 US HWY 377,,WHITESBORO,SPENCER JOSEPH GARTIN/ SPENCER GARTIN,76273,TX,,YUMA,CO,,14.7,HR,C-09078-18864,3/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/4/09,12/31/09,4/8/09,,49186 RD H,,YUMA,,HAROLD B. BLACH,,,80759,,,CO,,,,2009,,,12/31/09,,5/4/09,AGRICULTURAL EQUIPMENT OPERATOR,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
"MALDONADO LAW FIRM, PLLC",8546 BROADWAY SUITE 109,SAN ANTONIO,FRANCISCO MEDINA MALDONADO,78217,TX,,ALAMOSA,CA,,8.48,HR,C-09069-18602,3/10/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/30/09,1/1/10,4/8/09,,0721 LANE 2 NORTH,,ALAMOSA,,"MARTINEZ FARMS, LLC",,,81101,,,CO,,,,2009,,,1/1/10,,4/30/09,"FARM WORKERS & LABORERS, CROP",,,,,,10,,,S,,,,,,,,,,,,,,,,,,,,
1580 LOGAN ST.,SUITE 300,DENVER,"MARIA L. RODRIGUEZ, ESQ.",80203,CO,,AULT,CO,,7.25,HR,C-09065-18544,3/6/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/20/09,11/30/09,4/10/09,,16264 HIGHWAY 14,,AULT,,GLEN LEFFLER FARMING,,,80610,,,CO,,,,2009,,,11/30/09,,4/20/09,FARM IRRIGATOR,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09078-18854,3/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/13/09,4/9/10,4/13/09,,1280 INDUSTRIAL AVENUE,,CRAIG,,CROSS MOUNTAIN RANCH CORP.,,,81626,,,CO,,,,2009,,,4/9/10,,4/10/09,SHEEPHERDER,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CRAIG,CO,,1350,MTH,C-09078-18854,3/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,4/13/09,4/9/10,4/13/09,,45 MLS W CRAIG HWY 40 T TO CRAIG,,CRAIG,,RAFTOPOULOS RANCHES,,,81625,,,CO,,,,2009,,,4/9/10,,4/10/09,SHEEPHERDER,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,MACK,CO,,750,MTH,C-09050-18074,2/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/10/09,5/9/10,4/14/09,,561 S  ROAD,"FEDEX: C/O KROPINAK, 640 BARBARA LANE , CRAIG, COL",MACK,,LAZY 3X RANCH,,,81525,,,CO,,,,2009,,,5/9/10,,5/10/09,SHEEPHERDER,,,,,,3,,,S,,,,,,,,,,,,,,,,,,,,
,20685 U.S. HWY 377,WHITESBORO,SPENCER J. GARTIN,76273,TX,,YUMA,CO,,9.42,HR,C-09089-19097,3/30/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,1/15/10,4/15/09,,8318 COUNTY RD. 37,,YUMA,,DONALD C. BROWN,,,80759,,,CO,,,,2009,,,1/15/10,,5/15/09,FARMWORKER,,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,RIFLE,CO,,750,MTH,C-09079-18896,3/20/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,5/14/10,4/15/09,,22593 RBC 5,,RIFLE,,SLASH EV / PAT JOHNSON,,,81650,,,CO,,,,2009,,,5/14/10,,5/15/09,"FARMWORKERS, FARM & RANCH ANIMALS",,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,MEEKER,CO,,750,MTH,C-09050-18078,2/19/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,5/14/10,4/15/09,,C/O KANDY KROPINAK,640 BARBARA LANE,CRAIG,,LK RANCH,,,81625,,,CO,,,,2009,,,5/14/10,,5/15/09,"FARMWORKERS, FARM & RANCH ANIMALS",,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,"USAMEX LTD. CO/DAVID DONALDSON, MANAGER",72010,AR,,ROCKY FORD,CO,,8.48,HR,C-09084-18996,3/25/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/1/09,4/15/09,,22161 ROAD CC,,ROCKY FORD,,ARKANSAS VALLEY GROWERS,,,81067,,,CO,,,,2009,,,10/1/09,,5/15/09,FARM LABORER,,,,,,40,,,A,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,"USAMEX LTD. CO/DAVID DONALDSON, MANAGER",72010,AR,,ROCKY FORD,CO,,8.48,HR,C-09084-18996,3/25/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/1/09,4/15/09,,22161 ROAD CC,,ROCKY FORD,,HIRAKATA FARMS,,,81067,,,CO,,,,2009,,,10/1/09,,5/15/09,FARM LABORER,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY ROAD,,BALD KNOB,"USAMEX LTD. CO/DAVID DONALDSON, MANAGER",72010,AR,,ROCKY FORD,CO,,8.48,HR,C-09084-18996,3/25/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/1/09,4/15/09,,29742 HWY 71,,ROCKY FORD,,MATHEW PROCTOR FARM,,,81067,,,CO,,,,2009,,,10/1/09,,5/15/09,FARM LABORER,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,
572 STRAWBERRY RD,,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,PUEBLO,CO,,7.5,HR,C-09055-18241,2/24/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/31/09,4/16/09,,29114 SOUTH ROAD,,PUEBLO,,DISANTI FARMS LLC,,,81006,,,CO,,,,2009,,,10/31/09,,5/15/09,"FARM LABORERS AND LABORERS, CROP, NURSERY, AND GRE",,,,,,6,,,S,,,,,,,,,,,,,,,,,,,,
429 LOCUST STREET,,WINDSOR,SUE ANN BOWEN,80550,CO,,CALHAN,CO,,8,HR,C-09037-17730,2/6/09,Certified - Partial,Certified - Partial,4/16/09,10/15/09,4/16/09,,721 NORTH POWERS BLVD.,,COLORADO SPRINGS,,"HARDING NURSERY, INC.",,,80715,,,CO,,,,2009,,,10/15/09,,4/1/09,NURSERY AND GREENHOUSE,,,,,,10,,,S,,,,,,,,,,,,,,,,,,,,
USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,OLATHE,CO,,7.59,HR,C-09085-19013,3/26/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/10/09,4/17/09,,512 ASPEN DRIVE,,OLATHE,,"TRIPLE M ORCHARDS, LLC",,,81425,,,CO,,,,2009,,,10/10/09,,5/15/09,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",,,,,,10,,,J,,,,,,,,,,,,,,,,,,,,
USAMEX LTD CO.,572 STRAWBERRY ROAD,BALD KNOB,DAVID NORMAN DONALDSON,72010,AR,,OLATHE,CO,,7.59,HR,C-09085-19013,3/26/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,10/10/09,4/17/09,,7521 HIGH MESA ROAD,,OLATHE,,EFREN SUAREZ,,,81425,,,CO,,,,2009,,,10/10/09,,5/15/09,"FARMWORKERS AND LABORERS, CROP, NURSERY AND GREENH",,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
1215 WALKER RD. UNIT,,"WINDSOR, ONTARIO",IRAM JAFRI,N8N2G9,ON,,SHERIDAN LAKE,CO,,14.7,HR,C-09096-19274,4/6/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/21/09,10/21/09,4/21/09,,8550 COUNTY ROAD 72,,SHERIDAN LAKE,,RON BULLER DBA RON BULLER  FARMS,,,81071,,,CO,,,,2009,,,10/21/09,,5/21/09,AGRICULTURAL EQUIPMENT OPERATORS,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
1580 LOGAN STREET,SUITE 300,DENVER,"RODRIGUEZ LAW FIRM/MARIA L. RODRIGUEZ, ESQ.",80203,CO,,FORT LUPTON,CO,,7.5,HR,C-09082-18941,3/23/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/8/09,11/30/09,4/22/09,,8443 HIGHWAY 85,,FT. LUPTON,,ANDERS FARM,,,80621,,,CO,,,,2009,,,11/30/09,,5/8/09,"FARMWORKERS AND LABORERS, CROP",,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,PAONIA,CO,,7.59,HR,C-09075-18755,3/16/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,11/5/09,4/23/09,,40565 O ROAD,,PAONIA,,FIRST FRUITS ORGANIC FARMS INC.,,,81428,,,CO,,,,2009,,,11/5/09,,5/15/09,ORCHARD WORKER,,,,,,30,,,S,,,,,,,,,,,,,,,,,,,,
811 NORTH GLENN RD.,PO BOX 3777,CASPER,ORALIA G. MERCADO / MOUNTAIN PLAINS AGRICULTURAL S,82602,WY,,CRAIG,CO,,750,MTH,C-09072-18701,3/13/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,11/30/09,4/27/09,,679 HAUGHEY ROAD,,CRAIG,,VILLARD RANCH/ALBERT F. VILLARD,,,81625,,,CO,,,,2009,,,11/30/09,,5/1/09,SHEEPHERDER,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
811 NORTH GLENN RD.,PO BOX 3777,CASPER,ORALIA G. MERCADO / MOUNTAIN PLAINS AGRICULTURAL S,82602,WY,,STEAMBOAT SPRINGS,CO,,875,WK,C-09072-18721,3/13/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,11/30/09,4/27/09,,22990 RCR 54,,STEAMBOAT SPRINGS,,HARVEY RANCH,,,80487,,,CO,,,,2009,,,11/30/09,,5/1/09,OPEN RANGE LIVESTOCK WORKER,,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
811 NORTH GLENN RD.,PO BOX 3777,CASPER,ORALIA G. MERCADO / MOUNTAIN PLAINS AGRICULTURAL S,82602,WY,,MONTE VISTA,CO,,750,MTH,C-09072-18692,3/13/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/1/09,9/30/09,4/27/09,,4517 EAST CR 10 SOUTH,,MONTE VISTA,,LOUIS SCHMIDT RANCH,,,81144,,,CO,,,,2009,,,9/30/09,,5/1/09,"FARMWORKERS, FARM AND RANCH ANIMALS",,,,,,1,,,S,,,,,,,,,,,,,,,,,,,,
,,,,,,,WALDEN,CO,,750,MTH,C-09089-19152,3/30/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/25/09,5/24/10,4/27/09,,PO BOX 100,,DIXON,,EGERIA LIVESTOCK,,,82323,,,WY,,,,2009,,,5/24/10,,5/25/09,"FARMWORKERS, FARM AND RANCH ANIMALS",,,,,,3,,,S,,,,,,,,,,,,,,,,,,,,
811 NORTH GLENN RD.,PO BOX 3777,CASPER,ORALIA G. MERCADO / MOUNTAIN PLAINS AGRICULTURAL S,82602,WY,,STEAMBOAT SPRINGS,CO,,875,BI,C-09089-19110,3/30/09,Certified - Full,DETERMINATION ISSUED - CERTIFICATION,5/15/09,11/30/09,4/27/09,,49935 COUNTY ROAD # 56A,,STEAMBOAT SPRINGS,,FAIT FAMILY TRUST D/B/A FAIT HAYSTACK RANCH,,,80487,,,CO,,,,2009,,,11/30/09,,5/15/09,"FARMWORKERS, FARM AND RANCH ANIMALS",,,,,,2,,,S,,,,,,,,,,,,,,,,,,,,
