,FY,CASE_NUMBER,DECISION_DATE,VISA_CLASS,SUBMITTED_DATE,CASE_STATUS,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,TRADE_NAME_DBA,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,EMPLOYER_COUNTRY,EMPLOYER_PROVINCE,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,AGENT_POC_EMPLOYER_REP_BY_AGENT,LAWFIRM_NAME,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,SOC_CODE,SOC_NAME,NAICS_CODE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,BASIC_RATE_OF_PAY,OVERTIME_RATE_FROM,OVERTIME_RATE_TO,PAY_RANGE_UNIT,SUPERVISE_OTHER_EMP,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUM_MONTHS_TRAINING,NAME_REQUIRED_TRAINING,EMP_EXPERIENCE_REQD,EMP_EXP_NUM_MONTHS,WORKSITE_CITY,WORKSITE_COUNTY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,SWA_NAME,JOB_IDNUMBER,JOB_START_DATE,JOB_END_DATE
7893,2017,H-400-17179-779232,2017-08-03,H-2B,2017-07-03,Certification,2017-10-01,2018-03-15,"Matt's Custom Meats, Inc.",,648 West Main,,Saint Anthony,ID,83445,UNITED STATES OF AMERICA,,208-624-3049,,Y,LABOR CONSULTANTS INTERNATIONAL,AMBER HELLER,COEUR D'ALENE,ID,Butchers and Meat Cutters,51-3021,Butchers and Meat Cutters,445210.0,10.0,10.0,Y,Seasonal,35,08:00 AM,05:00 PM,$13.04,19.56,22.5,Hour,N,,None,,,N,,N,,,N,,Saint Anthony,Fremont,ID,83445,Y,,,,
7894,2017,H-400-17179-808677,2017-08-01,H-2B,2017-07-03,Certification,2017-10-01,2020-08-31,"St. Raphael, St. Nicholas, St. Irene, Hellenic Orthodox Church, Inc.",,1010 Riviere Road,,Palm Harbor,FL,34683,UNITED STATES OF AMERICA,,727-947-2134,,Y,LABOR CONSULTANTS INTERNATIONAL,AMBER HELLER,COEUR D'ALENE,ID,Cement Mason,47-2051,Cement Masons and Concrete Finishers,813110.0,11.0,11.0,Y,One-Time Occurrence,35,07:30 AM,04:30 PM,$16.07,24.11,,Hour,N,,None,,,N,,N,,,Y,6.0,Palm Harbor,Pinellas,FL,34683,N,,,,
7895,2017,H-400-17179-811437,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2018-05-15,CLEAR CHOICE STAFFING LLC,CLEAR CHOICE STAFFING LLC,48 N KIRKMAN ROAD SUITE 2,,ORLANDO,FL,32811,UNITED STATES OF AMERICA,,407-362-8837,,N,,,,,ROOM ATTENDANTS,37-2012,Maids and Housekeeping Cleaners,561720.0,50.0,,N,Seasonal,8,08:00 AM,04:30 PM,$10.27,15.41,15.41,Hour,N,,None,NOT APPLICABLE,NOT APPLICABLE,N,,N,,,N,,ALTAMONTE SPRINGS,SEMINOLE,FL,32714,N,,,,
7896,2017,H-400-17179-863915,2017-08-10,H-2B,2017-07-12,Certification,2017-10-01,2018-07-31,"Sea Farms, Inc.",,536 Mill Point Road,,Hudgins,VA,23076,UNITED STATES OF AMERICA,,804-725-9113,,Y,"FISHERBROYLES, LLP",KEVIN LASHUS,AUSTIN,TX,Oyster Shucker,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",311712.0,30.0,30.0,Y,Peakload,40,05:00 AM,02:00 PM,$10.86,16.29,,Hour,N,,None,,,N,,N,,,N,,Hudgins,Mathews,VA,23076,N,,,,
7897,2017,H-400-17179-950137,2017-07-28,H-2B,2017-06-28,Certification,2017-09-11,2017-11-15,"SLI Landscape, Inc.",,17720 South Dr.,,Cypress,TX,77433,UNITED STATES OF AMERICA,,281-304-7193,,Y,"THE KERSHAW LAW FIRM, PC",ROBERT KERSHAW,AUSTIN,TX,Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,45.0,45.0,Y,Peakload,40,06:30 AM,03:30 PM,$11.76,17.64,,Hour,N,,None,,,N,,N,,,Y,1.0,Cypress,Harris,TX,77433,Y,,,,
7898,2017,H-400-17179-981138,2017-08-14,H-2B,2017-07-07,Certification,2017-10-01,2018-06-30,Rye Tree Service Inc.,,9551 N Fork Siuslaw Rd.,,Florence,OR,97439,UNITED STATES OF AMERICA,,541-999-0295,,Y,LABOR CONSULTANTS INTERNATIONAL,ZACHARY COOPER,COEUR D' ALENE,ID,Forestry Worker,45-4011,Forest and Conservation Workers,115310.0,12.0,12.0,Y,Peakload,35,07:00 AM,03:30 PM,$13.78,20.67,28.07,Hour,N,,None,,,N,,N,,,N,,Reedsport,Douglas,OR,97467,Y,,,,
7899,2017,H-400-17180-028998,2017-08-14,H-2B,2017-07-20,Certification,2017-10-15,2018-05-15,QUAIL VALLEY GOLF CLUB,,2345 HWY A1A,,VERO BEACH,FL,32963,UNITED STATES OF AMERICA,,772-492-2020,,Y,BUTZEL LONG,SCOTT PATTERSON,BLOOMFIELD HILLS,MI,Server,35-3031,Waiters and Waitresses,71391.0,10.0,10.0,Y,Peakload,40,07:00 AM,10:00 PM,$11.38,17.07,17.07,Hour,N,,None,,,N,,N,,,Y,3.0,Vero Beach,Indian River,FL,32963,N,,,,
7900,2017,H-400-17180-067731,2017-08-16,H-2B,2017-07-03,Certification,2017-10-01,2018-07-01,"Anna's Seafood, Inc.",,14540- A Tabb Street,,Coden,AL,36523,UNITED STATES OF AMERICA,,251-824-4031,,Y,"Labor Consultants International, LLC",Ashley Wright,Coeur d'Alene,ID,Oyster Shuckers,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",424460.0,25.0,25.0,Y,Seasonal,35,05:00 AM,12:30 PM,$11.09,16.64,22.5,Hour,N,,None,,,N,,N,,,N,,Coden,Mobile,AL,36523,N,,,,
7901,2017,H-400-17180-082959,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,Progressive Solutions LLC,,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-448-3065,,N,,,,,Full Time Temporary Landscaping and Groundskeeping,37-3011,Landscaping and Groundskeeping Workers,561730.0,90.0,,Y,Seasonal,40,07:00 AM,04:00 PM,$11.,16.5,22.02,Hour,N,,None,,,N,,N,,,N,,Morristown,Hamblen,TN,37813,Y,,,,
7902,2017,H-400-17180-112079,2017-08-01,H-2B,2017-07-03,Certification,2017-10-01,2018-05-30,The Twin Eagles Club LLC,The TwinEagles Club LLC,11725 TwinEagles Blvd,,Naples,FL,34120,UNITED STATES OF AMERICA,,239-354-1700,,Y,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Cook,35-2014,"Cooks, Restaurant",713910.0,3.0,3.0,Y,Peakload,35,05:00 AM,01:00 PM,$13.,19.5,19.5,Hour,N,,None,,,N,,N,,,Y,6.0,Naples,Collier,FL,34120,N,,,,
7903,2017,H-400-17180-198819,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,"Progressive Solutions LLC, 106 West College, Marshall, AR 72650*",,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-448-3065,,N,,,,,Full Time Temporary Landscaping and Groundskeeping,37-3011,Landscaping and Groundskeeping Workers,561730.0,90.0,,Y,Seasonal,40,07:00 AM,04:00 PM,$11.,16.5,23.58,Hour,N,,None,,,N,,N,,,N,,Marshall,Searcy,AR,72650,Y,,,,
7904,2017,H-400-17180-309903,2017-08-22,H-2B,2017-07-05,Certification,2017-10-01,2018-03-19,"Edwin R. Harris Silversmith, Inc.",,219 Pat Nixon Road,,State Road,NC,28676,UNITED STATES OF AMERICA,,336-874-2100,,Y,"ALLEN & PINNIX, P.A.",JOHN PINNIX,RALEIGH,NC,Master Engravers,51-9194,Etchers and Engravers,33991.0,4.0,4.0,Y,Peakload,40,07:00 AM,04:00 PM,$16.95,25.43,,Hour,N,,None,,,N,,N,,,Y,6.0,State Road,Surry,NC,28676,N,,,,
7905,2017,H-400-17180-356788,2017-07-25,H-2B,2017-07-03,Withdrawn,2017-10-01,2018-04-30,Traits LLC,,3499 Lansdowne Drive,Suite 207,Lexington,KY,40517,UNITED STATES OF AMERICA,,502-727-9175,,Y,"WILLIAM VELIE, ATTORNEY AT LAW, PLLC",Craig McDougal,NORMAN,OK,Thoroughbred Racehorse Groom,39-2021,Nonfarm Animal Caretakers,711212.0,6.0,,Y,Seasonal,40,05:00 AM,05:00 PM,$12.12,18.18,18.18,Hour,N,,None,,,N,,N,,,Y,1.0,Hallandale,Broward,FL,33009,N,,,,
7906,2017,H-400-17180-393083,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,Progressive Solutions LLC,,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-443-3065,,N,,,,,Full Time Temporary Landscaping and Groundskeeping,37-1012,"First-Line Supervisors of Landscaping, Lawn",561730.0,30.0,,Y,Seasonal,40,06:30 AM,04:30 PM,$16.,24.0,45.08,Hour,N,,None,,,N,,N,,,Y,12.0,Morristown,Hamblen,TN,37813,Y,,,,
7907,2017,H-400-17180-483459,2017-08-09,H-2B,2017-07-06,Certification,2017-10-01,2018-05-31,UNITED PULSE TRADING INC.,AGT Foods,1611 E. CENTURY AVE.,SUITE 102,BISMARCK,ND,58503,UNITED STATES OF AMERICA,,701-751-1623,,Y,"FREDRIKSON & BYRON, P.A.",LOAN HUYNH,MINNEAPOLIS,MN,Pulse Processing Technician / Machine Operator,45-2041,"Graders and Sorters, Agricultural Products",3112.0,9.0,9.0,Y,Peakload,40,08:00 AM,05:00 PM,$17.,25.5,25.5,Hour,N,,None,,,N,,N,,,Y,3.0,Williston,Williams,ND,58801,N,,,,
7908,2017,H-400-17180-498378,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,"Progressive Solutions LLC, 106 West College, Marshall, AR 72650*",,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-448-3065,,N,,,,,Full Time Temporary Landscaping and Groundskeeping,37-3011,Landscaping and Groundskeeping Workers,561730.0,90.0,,Y,Seasonal,40,07:00 AM,04:00 PM,$11.,16.5,25.35,Hour,N,,None,,,N,,N,,,N,,Newton,Newton,MS,39345,Y,,,,
7909,2017,H-400-17180-534093,2017-08-01,H-2B,2017-07-03,Certification,2017-10-01,2018-05-30,The Twin Eagles Club LLC,The TwinEagles Club LLC,11725 TwinEagles Blvd,,Naples,FL,34120,UNITED STATES OF AMERICA,,239-354-1700,,Y,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Server,35-3031,Waiters and Waitresses,713910.0,18.0,18.0,Y,Peakload,35,05:00 AM,01:00 PM,$15.,22.5,22.5,Hour,N,,None,,,N,,N,,,Y,6.0,Naples,Collier,FL,34120,N,,,,
7910,2017,H-400-17180-646764,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,Progressive Solutions LLC,,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-443-3065,,N,,,,,Full Time Temporary Landscaping and Groundskeeping,37-1012,"First-Line Supervisors of Landscaping, Lawn",561730.0,17.0,,Y,Seasonal,40,06:30 AM,04:30 PM,$16.,24.0,41.21,Hour,Y,5.0,None,,,N,,N,,,Y,12.0,Newton,Newton,MS,39345,Y,,,,
7911,2017,H-400-17180-723977,2017-08-09,H-2B,2017-07-07,Certification,2017-10-01,2018-05-31,UNITED PULSE TRADING INC.,AGT Foods,1611 E. CENTURY AVE.,SUITE 102,BISMARCK,ND,58503,UNITED STATES OF AMERICA,,701-751-1623,,Y,"FREDRIKSON & BYRON, P.A.",LOAN HUYNH,MINNEAPOLIS,MN,Pulse Processing Technician / Machine Operator,45-2041,"Graders and Sorters, Agricultural Products",3112.0,6.0,6.0,Y,Peakload,40,06:00 AM,06:00 PM,$17.,25.5,25.5,Hour,N,,None,,,N,,N,,,Y,3.0,Minot,Ward,ND,58703,N,,,,
7912,2017,H-400-17180-848533,2017-07-18,H-2B,2017-06-29,Withdrawn,2017-10-01,2017-12-15,Progressive Solutions LLC,,PO Box 1130,106 West College,Marshall,AR,72650,UNITED STATES OF AMERICA,,870-443-3065,,N,,,,,Full time Temporary Landscaping and Groundskeeping,37-1012,"First-Line Supervisors of Landscaping, Lawn",561730.0,7.0,,Y,Seasonal,40,06:30 AM,04:30 PM,$16.,24.0,41.13,Hour,Y,5.0,None,,,N,,N,,,Y,12.0,Marshall,Searcy,AR,72650,Y,,,,
7913,2017,H-400-17180-907293,2017-08-16,H-2B,2017-06-29,Certification,2017-09-12,2017-12-31,MUTCH LANDSCAPING INC,,701 MAYA COURT,,APEX,NC,27502,UNITED STATES OF AMERICA,,919-387-6868,,Y,BILINGUAL HUMAN RESOURCE CONSULTANTS,TAMMY ALECIO,CARY,NC,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,10.0,Y,Seasonal,40,07:30 AM,04:00 PM,$12.09,18.14,18.14,Hour,N,,None,na,na,N,,N,,,N,,APEX,WAKE,NC,27502,Y,,,,
7914,2017,H-400-17180-931304,2017-08-09,H-2B,2017-07-07,Certification,2017-10-01,2018-05-31,UNITED PULSE TRADING INC.,AGT Foods,1611 E. CENTURY AVE.,SUITE 102,BISMARCK,ND,58503,UNITED STATES OF AMERICA,,701-751-1623,,Y,"FREDRIKSON & BYRON, P.A.",LOAN HUYNH,MINNEAPOLIS,MN,Food Safety Technician,45-2011,Agricultural Inspectors,3112.0,2.0,2.0,Y,Peakload,40,08:00 AM,05:00 PM,$19.,28.5,28.5,Hour,N,,None,,,N,,N,,,Y,12.0,Minot,Ward,ND,58703,N,,,,
7915,2017,H-400-17180-945109,2017-08-15,H-2B,2017-07-18,Certification,2017-10-01,2018-04-30,"Green Mountain Forestry, LLC",,2319 Holcomb Road,,Ringgold,GA,30736,UNITED STATES OF AMERICA,,706-937-7116,,Y,LABOR CONSULTANTS INTERNATIONAL,MONICA THODE,COEUR D' ALENE,ID,Tree Planter,45-4011,Forest and Conservation Workers,115310.0,120.0,120.0,Y,Seasonal,35,08:00 AM,04:30 PM,$9.14,13.71,39.12,Hour,N,,None,,,N,,N,,,N,,Ringgold,Catoosa,GA,30736,Y,,,,
7916,2017,H-400-17180-958592,2017-08-22,H-2B,2017-06-29,Certification,2017-09-12,2017-12-31,FRED ADAMS PAVING COMPANY,,118 INTERNATIONAL DRIVE,SUITE 101,MORRISVILLE,NC,27560,UNITED STATES OF AMERICA,,919-468-9101,,Y,BILINGUAL HUMAN RESOURCE CONSULTANTS,TAMMY ALECIO,CARY,NC,LANDSCAPE LABOR,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,15.0,Y,Peakload,40,07:30 AM,04:00 PM,$12.09,18.14,18.14,Hour,N,,None,na,none,N,,N,,,N,,MORRISVILLE,WAKE,NC,27560,Y,,,,
7917,2017,H-400-17180-975358,2017-08-18,H-2B,2017-06-29,Partial Certification,2017-09-12,2017-12-31,MARTINEZ LAWNCARE ASSOCIATES INC,,4213 MACON POND ROAD,,RALEIGH,NC,27607,UNITED STATES OF AMERICA,,919-625-6767,,Y,BILINGUAL HUMAN RESOURCE CONSULTANTS,TAMMY ALECIO,CARY,NC,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,561730.0,50.0,27.0,Y,Peakload,40,07:30 AM,04:00 PM,$12.09,18.14,18.14,Hour,N,,None,none,none,N,,N,,,N,,Raleigh,wake,NC,27607,Y,,,,
7918,2017,H-400-17181-002522,2017-08-22,H-2B,2017-07-10,Certification,2017-10-01,2018-09-30,JUAN CARLO SALVANIA,,1053 Green Holly Road,,Clarks Summit,PA,18411,UNITED STATES OF AMERICA,,732-632-7529,,N,,,,,Nanny,39-9011,Childcare Workers,814110.0,1.0,1.0,Y,One-Time Occurrence,40,08:00 AM,05:00 PM,$9.11,,,Hour,N,,High School/GED,,,N,,Y,6.0,Training in early childhood education,Y,24.0,Clarks Summit,Lackawanna,PA,18411,N,,,,
7919,2017,H-400-17181-025535,2017-08-15,H-2B,2017-07-03,Certification,2017-10-01,2017-12-31,Northern Lights Wreath Company,,2000 SE Hanna Harvester Drive,,Milwaujie,OR,97222,UNITED STATES OF AMERICA,,503-656-7400,,Y,NORTHWEST LABOR LLC,Ryan Ogburn,LACEY,WA,Wreath Maker,27-1023,Floral Designers,42493.0,55.0,55.0,Y,Seasonal,40,06:00 AM,02:30 PM,$11.95,17.93,,Hour,N,,None,,,N,,N,,,N,,Milwaukie,Clackamas,OR,97222,N,,,,
7920,2017,H-400-17181-057814,2017-09-14,H-2B,2017-07-06,Certification,2017-10-01,2018-06-30,"ArtFX, LLC - Dallas",,6425 Campus Creek Dr. W,"mailing: 1125 Azalea Garden Road, Norfolk, VA 23502",Irving,TX,75063,UNITED STATES OF AMERICA,,757-853-1703,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Screen Printer Helpers,51-9198,Helpers--Production Workers,323113.0,20.0,20.0,Y,Peakload,40,07:30 AM,03:45 PM,$11.22,16.83,,Hour,N,,None,,,N,,N,,,N,,Irving,Dallas,TX,75063,N,,,,
7921,2017,H-400-17181-212685,2017-08-03,H-2B,2017-07-03,Certification,2017-10-01,2018-05-31,"A & I Interiors, LLC - FL",,379 Old Hunter Road,"mailing: PO Box 96, Jefferson, GA 30549",Statham,GA,30666,UNITED STATES OF AMERICA,,770-725-1100,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Team Assemblers,51-2092,Team Assemblers,236220.0,20.0,20.0,Y,Peakload,40,07:00 AM,03:30 PM,$13.49,20.24,,Hour,N,,None,,,N,,N,,,N,,Tallahassee,Leon,FL,32317,N,,,,
7922,2017,H-400-17181-258533,2017-07-06,H-2B,2017-07-06,Withdrawn,2017-10-01,2018-06-30,"ArtFX, Inc. - Concord",,244 Manor Ave SW,"mailing: 1125 Azalea Garden Road, Norfolk, VA 23502",Concord,NC,28025,UNITED STATES OF AMERICA,,757-853-1703,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Screen Printer Helpers,51-9198,Helpers--Production Workers,323113.0,20.0,,Y,Peakload,40,07:00 AM,03:45 PM,$11.32,16.98,,Hour,N,,None,,,N,,N,,,N,,Concord,Cabarrus,NC,28025,N,,,,
7923,2017,H-400-17181-361583,2017-09-12,H-2B,2017-07-26,Certification,2017-10-09,2018-04-08,"KIEWIT OFFSHORE SERVICES, LTD.",,2440 KIEWIT ROAD,,INGLESIDE,TX,78362,UNITED STATES OF AMERICA,,361-775-4318,,Y,"BAKER & MCKENZIE, LLP",Meghan Houston,Washington,DC,Structural Fitter,51-2041,Structural Metal Fabricators and Fitters,237120.0,80.0,80.0,Y,Peakload,40,07:00 AM,05:30 PM,$22.9,34.35,,Hour,N,,None,,,N,,N,,,Y,24.0,INGLESIDE,San Patricio,TX,78362,N,,,,
7924,2017,H-400-17181-379753,2017-08-15,H-2B,2017-07-03,Certification,2017-10-01,2018-03-30,"Utah Onions, Inc.",,850 S. 2000 W.,,Syracuse,UT,84075,UNITED STATES OF AMERICA,,801-773-0630,,Y,"MASLABOR H2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Onion Packers,53-7064,"Packers and Packagers, Hand",115114.0,20.0,20.0,Y,Seasonal,40,07:30 AM,04:00 PM,$10.58,15.87,,Hour,N,,None,,,N,,N,,,N,,Syracuse,Davis,UT,84075,Y,,,,
7925,2017,H-400-17181-395978,2017-07-26,H-2B,2017-07-26,Withdrawn,2017-10-01,2018-07-08,"KIEWIT OFFSHORE SERVICES, LTD.",,2440 KIEWIT ROAD,,INGLESIDE,TX,78362,UNITED STATES OF AMERICA,,361-775-4318,,Y,"BAKER & MCKENZIE, LLP",Meghan Houston,Washington,DC,Pipe Fitter,47-2152,"Plumbers, Pipefitters, and Steamfitters",237120.0,110.0,,Y,Peakload,40,07:00 AM,05:30 PM,$22.9,34.35,,Hour,N,,None,,,N,,N,,,Y,24.0,INGLESIDE,San Patricio,TX,78362,N,,,,
7926,2017,H-400-17181-497533,2017-08-16,H-2B,2017-06-30,Certification,2017-09-13,2017-11-15,Grounds Management Inc.,"Texas Pride, GMI",1461 Lemay Drive,,Carrollton,TX,75007,UNITED STATES OF AMERICA,,972-820-7744,,Y,"THE KERSHAW LAW FIRM, PC",ROBERT KERSHAW,AUSTIN,TX,Landscaper,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,15.0,Y,Peakload,40,06:30 AM,03:00 PM,$12.52,18.78,,Hour,N,,None,,,N,,N,,,N,,Carrollton,Denton,TX,75007,Y,,,,
7927,2017,H-400-17181-645609,2017-08-11,H-2B,2017-07-03,Partial Certification,2017-10-01,2018-05-31,"A & I Interiors, LLC - FL",,379 Old Hunter Road,"mailing: PO Box 96, Jefferson, GA 30549",Statham,GA,30666,UNITED STATES OF AMERICA,,770-725-1100,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Team Assemblers,51-2092,Team Assemblers,236220.0,14.0,12.0,Y,Peakload,40,07:00 AM,03:30 PM,$15.27,22.91,,Hour,N,,None,,,N,,N,,,N,,Jensen Beach,Martin,FL,34957,N,,,,
7928,2017,H-400-17181-648203,2017-08-09,H-2B,2017-07-04,Certification,2017-10-02,2018-07-02,Mertz Manufacturing Inc,,1701 North Waverly,,Ponca City,OK,74602,UNITED STATES OF AMERICA,,580-762-5646,,Y,USA WORKS,N. Mullinax,VALDOSTA,GA,Welder Helper,51-9198.00,Helpers--Production Workers,3331.0,40.0,40.0,Y,Peakload,35,06:00 AM,02:00 PM,$15.45,,,Hour,N,,None,,,N,,N,,,N,,Ponca City,Kay,OK,74602,N,,,,
7929,2017,H-400-17181-678467,2017-07-31,H-2B,2017-07-03,Certification,2017-10-01,2018-06-30,PAYTON TRAINING CENTER,,13373 S. Magnolia Ave.,,Ocala,FL,34473,UNITED STATES OF AMERICA,,352-347-7000,,Y,whiteman osterman & hanna LLP,Leonard D'ARRIGO,Albany,NY,Horse Groom/Stable Attendant,39-2021,Nonfarm Animal Caretakers,112920.0,5.0,5.0,Y,Seasonal,40,05:30 AM,04:00 PM,$10.97,16.46,,Hour,N,,None,,,N,,N,,,Y,3.0,Ocala,Marion,FL,34473,N,,,,
7930,2017,H-400-17181-715534,2017-07-26,H-2B,2017-06-30,Denied,2017-06-30,2018-06-15,"NEW IMAGE DRYWALL, LLC",,918 ASPEN COURT,,PUEBLO,CO,81006,UNITED STATES OF AMERICA,,719-583-0155,,N,,,,,"Metal Stud/Drywall Framers, Hangers, Finishers",47-2081,Drywall and Ceiling Tile Installers,23622.0,10.0,,Y,Peakload,40,07:00 AM,03:30 PM,$14.,,,Hour,N,,High School/GED,,,N,,Y,24.0,"Metal stud framing, Drywall hanging and finishing, Ceiling installers",Y,24.0,Pueblo,Pueblo,CO,81008,Y,,,,
7931,2017,H-400-17181-857259,2017-09-11,H-2B,2017-07-26,Certification,2017-10-09,2018-07-08,"KIEWIT OFFSHORE SERVICES, LTD.",,2440 KIEWIT ROAD,,INGLESIDE,TX,78362,UNITED STATES OF AMERICA,,361-775-4318,,Y,"BAKER & MCKENZIE, LLP",Meghan Houston,Washington,DC,Pipe Welder,51-4121,"Welders, Cutters, Solderers, and Brazers",237120.0,75.0,75.0,Y,Peakload,40,07:00 AM,05:30 PM,$22.9,34.35,,Hour,N,,None,,,N,,N,,,Y,24.0,INGLESIDE,San Patricio,TX,78362,N,,,,
7932,2017,H-400-17181-948866,2017-09-14,H-2B,2017-07-06,Partial Certification,2017-10-01,2018-06-30,"ArtFX, LLC",,1125 Azalea Garden Road,,Norfolk,VA,23502,UNITED STATES OF AMERICA,,757-853-1703,,Y,"MAS Labor H-2B, LLC",Elizabeth Whitley,LOVINGSTON,VA,Screen Printer Helpers,51-9198,Helpers--Production Workers,323113.0,45.0,44.0,Y,Peakload,40,07:00 AM,03:45 PM,$12.7,19.05,,Hour,N,,None,,,N,,N,,,N,,Norfolk,Norfolk,VA,23502,N,,,,
7933,2017,H-400-17181-957997,2017-09-15,H-2B,2017-07-26,Certification,2017-10-09,2018-04-08,"KIEWIT OFFSHORE SERVICES, LTD.",,2440 KIEWIT ROAD,,INGLESIDE,TX,78362,UNITED STATES OF AMERICA,,361-775-4318,,Y,"BAKER & MCKENZIE, LLP",Meghan Houston,Washington,DC,Structural Welder,51-4121,"Welders, Cutters, Solderers, and Brazers",237120.0,130.0,130.0,Y,Peakload,40,07:00 AM,05:30 PM,$22.9,34.35,,Hour,N,,None,,,N,,N,,,Y,24.0,INGLESIDE,San Patricio,TX,78362,N,,,,
7934,2017,H-400-17182-347181,2017-09-06,H-2B,2017-07-14,Certification,2017-10-01,2018-05-31,Fairmont Scottsdale Princess,,7575 East Princess Drive,,Scottsdale,AZ,85255,UNITED STATES OF AMERICA,,480-585-4848,,Y,"GRZECA LAW GROUP, S.C.",JEROME GRZECA,MILWAUKEE,WI,Line Cook,35-2014,"Cooks, Restaurant",721110.0,15.0,15.0,Y,Peakload,40,08:00 AM,04:30 PM,$13.,19.5,21.0,Hour,N,,None,,,N,,N,,,Y,12.0,Scottsdale,Maricopa,AZ,85255,N,,,,
7935,2017,H-400-17182-364989,2017-08-09,H-2B,2017-07-06,Certification,2017-10-01,2018-06-06,GENERATIONS FORESTRY AND LANDSCAPING LLC,,5891 US HWY 49 S,151,Hattiesburg,MS,39402,UNITED STATES OF AMERICA,,601-827-4800,,N,,,,,Tree Pruner,37-3013,Tree Trimmers and Pruners,561730.0,40.0,40.0,Y,Seasonal,40,07:00 AM,03:30 PM,$15.67,23.51,23.51,Hour,N,,None,,,N,,N,,,N,,Hattiesburg,Lamar,MS,39402,Y,,,,
7936,2017,H-400-17183-005726,2017-08-22,H-2B,2017-07-13,Withdrawn,2017-10-01,2018-01-31,"WALTER P. RAWL AND SONS, INC.",,824 FAIRVIEW ROAD,,PELION,SC,29123,UNITED STATES OF AMERICA,,803-894-1900,,Y,FISHER & PHILLIPS LLP,SHANON STEVENSON,ATLANTA,GA,Fresh Cut Line Worker Greens,51-9198,Helpers--Production Workers,1112.0,60.0,,Y,Peakload,40,08:00 AM,07:00 PM,$10.53,15.79,,Hour,N,,None,,,N,,N,,,N,,Pelion,Lexington,SC,29123,N,,,,
7937,2017,H-400-17183-022786,2017-09-06,H-2B,2017-07-14,Certification,2017-10-01,2018-05-31,Fairmont Scottsdale Princess,,7575 East Princess Drive,,Scottsdale,AZ,85255,UNITED STATES OF AMERICA,,480-585-4848,,Y,"GRZECA LAW GROUP, S.C.",JEROME GRZECA,MILWAUKEE,WI,Housekeeper,37-2012,Maids and Housekeeping Cleaners,721110.0,15.0,15.0,Y,Peakload,40,08:00 AM,04:30 PM,$11.25,16.88,18.38,Hour,N,,None,,,N,,N,,,Y,6.0,Scottsdale,Maricopa,AZ,85255,N,,,,
