,FY,CASE_NUMBER,DECISION_DATE,VISA_CLASS,SUBMITTED_DATE,CASE_STATUS,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,EMPLOYER_COUNTRY,EMPLOYER_PROVINCE,EMPLOYER_PHONE,EMPLOYER_PHONE_EXT,LAWFIRM_NAME,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,JOB_TITLE,SOC_CODE,SOC_TITLE,NAIC_CODE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY,OVERTIME_RATE_FROM,OVERTIME_RATE_TO,SUPERVISE_OTHER_EMP,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,OTHER_EDUCATION,MAJOR,SECOND_DIPLOMA,SECOND_DIPLOMA_MAJOR,TRAINING_REQUIRED,NUM_MONTHS_TRAINING,NAME_REQUIRED_TRAINING,EMP_EXPERIENCE_REQD,EMP_EXP_NUM_MONTHS,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,OTHER_WORKSITE_LOCATION,SWA_NAME,JOB_IDNUMBER,JOB_START_DATE,JOB_END_DATE
5175,2016,H-400-16026-150743,2016-04-12,H-2B,2016-01-27,Certification,2016-04-12 00:00:00,2016-11-30,PROVIDENCE OUTDOOR INC,275 MEDICAL DRIVE #3203,"5836 EAST 116TH ST. CARMEL, IN 46033",CARMEL,IN,46082,UNITED STATES OF AMERICA,,317-658-0295,,FEDERATION OF EMPLOYERS AND WORKERS OF AMERICA,KRISTINE STAGGS,BAY CITY,TX,LANDSCAPE LABORER,37-3011,Landscaping and Groundskeeping Workers,561730.0,6.0,6.0,Y,Seasonal,$11.68,Hour,17.52,22.5,N,,None,,,N,,N,,,N,,CARMEL,IN,46033,Y,,,,
5176,2016,H-400-16026-169855,2016-04-01,H-2B,2016-01-26,Certification,2016-04-15 00:00:00,2016-12-01,"Rocco Fiore and Sons, Inc",28270 N Bradley Rd,,Libertyville,IL,60048,UNITED STATES OF AMERICA,,847-680-1207,,SOUTHERN IMPACT,LESLI DOWNS,Tulsa,OK,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,111421.0,53.0,53.0,Y,Seasonal,$12.98,Hour,19.47,19.47,N,,High School/GED,,,N,,N,,,Y,3.0,Libertyville,IL,60048,N,,,,
5177,2016,H-400-16026-184924,2016-03-29,H-2B,2016-01-26,Withdrawn,2016-04-11 00:00:00,2016-12-15,Sierra Air Conditioning Inc.,4210 W Patrick Lane,,Las Vegas,NV,89118,UNITED STATES OF AMERICA,,702-798-1055,,FOREMEN LLC,IRIS JUAREZ,PHOENIX,AZ,Production helpers,51-9198,Helpers--Production Workers,238220.0,15.0,,Y,Peakload,$12.06,Hour,,,N,,None,,,N,,N,,,Y,3.0,Las Vegas,NV,89118,Y,,,,
5178,2016,H-400-16026-195354,2016-04-11,H-2B,2016-01-26,Certification,2016-04-11 00:00:00,2016-11-30,Sombrero Construction LLC,14575 W La Estrella Suite C,,Goodyear,AZ,85338,UNITED STATES OF AMERICA,,623-932-1774,,FOREMEN LLC,IRIS JUAREZ,PHOENIX,AZ,Helper of carpenter,47-3012,Helpers--Carpenters,321214.0,15.0,15.0,Y,Peakload,$14.39,Hour,,,N,,None,,,N,,N,,,Y,3.0,Goodyear,AZ,85338,Y,,,,
5179,2016,H-400-16026-222793,2016-04-14,H-2B,2016-02-11,Certification,2016-05-01 00:00:00,2016-10-31,BALTUSROL GOLF CLUB,201 SHUNPIKE RD.,,SPRINGFIELD,NJ,07081,UNITED STATES OF AMERICA,,973-921-3709,,AKERMAN LLP,MICHAEL BENCHETRIT,MIAMI,FL,Line Cook,35-2014,"Cooks, Restaurant",713910.0,5.0,5.0,Y,Peakload,$14.33,Hour,21.5,,N,,None,,,N,,N,,,Y,3.0,SPRINGFIELD,NJ,07081,N,,,,
5180,2016,H-400-16026-236796,2016-04-07,H-2B,2016-01-26,Certification,2016-04-10 00:00:00,2016-11-30,Baranko Bros Inc,3046 Hwy 22,,Dickinson,ND,58602,UNITED STATES OF AMERICA,,701-483-5868,,SOUTHERN IMPACT,LESLI DOWNS,Tulsa,OK,Mechanic,49-3031,Bus and Truck Mechanics and Diesel Engine,213113.0,2.0,2.0,Y,Seasonal,$24.6,Hour,36.9,,N,,High School/GED,,,N,,N,,,Y,3.0,Dickinson,ND,58602,N,,,,
5181,2016,H-400-16026-237963,2016-05-24,H-2B,2016-02-11,Certification,2016-05-24 00:00:00,2016-10-31,The Alotian Club,101 Alotian Drive,,Roland,AR,72135,UNITED STATES OF AMERICA,,501-379-2568,,AKERMAN LLP,MICHAEL BENCHETRIT,MIAMI,FL,Server,35-3031,Waiters and Waitresses,713910.0,3.0,3.0,Y,Peakload,$10.,Hour,15.0,,N,,None,,,N,,N,,,Y,3.0,Roland,AR,72135,N,,,,
5182,2016,H-400-16026-241309,2016-05-18,H-2B,2016-01-26,Denied,2016-04-01 00:00:00,2016-12-05,"G AND B REFORESTATION, INC",2286 RURAL AVE SE,,SALEM,OR,97301,UNITED STATES OF AMERICA,,503-588-9162,,,,,,FOREST AND CONSERVATION WORKER,45-4011,Forest and Conservation Workers,115310.0,25.0,,Y,Seasonal,$10.73,Hour,,,N,,None,,,N,,N,,,Y,3.0,SALEM,OR,97301,Y,WA STATE EMPLOYMENT SERVICES,ID,,
5183,2016,H-400-16026-338991,2016-04-28,H-2B,2016-01-27,Certification,2016-04-28 00:00:00,2016-11-15,"EK Forestry, LLC",528 Nicholas Rd.,,Jerome,ID,83338,UNITED STATES OF AMERICA,,208-423-7034,,LABOR CONSULTANTS,ASHLEY WRIGHT,COEUR D'ALENE,ID,Tree Planter,45-4011,Forest and Conservation Workers,115310.0,45.0,45.0,Y,Seasonal,$12.07,Hour,18.11,22.1,N,,None,,,N,,N,,,N,,Walker,MN,56484,Y,,,,
5184,2016,H-400-16026-362475,2016-04-08,H-2B,2016-01-26,Certification,2016-04-10 00:00:00,2016-12-01,"A-1 Snow Removal and Lawn Care, Inc.",P O Box 2556 (mailing),"4419 Concourse Drive, Ann Arbor, MI 48108 (physical)",Ann Arbor,MI,48106,UNITED STATES OF AMERICA,,734-663-3343,,"The Labor Company, LLC",Evelyn Wright,Amherst,VA,Landscaping Laborers,37-3011,Landscaping and Groundskeeping Workers,561730.0,7.0,7.0,Y,Seasonal,$13.3,Hour,19.95,19.95,N,,None,,,N,,N,,,N,,Ann Arbor,MI,48108,Y,,,,
5185,2016,H-400-16026-389967,2016-04-20,H-2B,2016-01-27,Certification,2016-04-20 00:00:00,2016-11-15,"EK Forestry, LLC",528 Nicholas Rd.,,Jerome,ID,83338,UNITED STATES OF AMERICA,,208-423-7034,,LABOR CONSULTANTS,ASHLEY WRIGHT,COEUR D'ALENE,ID,Tree Planter,45-4011,Forest and Conservation Workers,115310.0,54.0,54.0,Y,Seasonal,$11.18,Hour,16.77,21.38,N,,None,,,N,,N,,,N,,McCall,ID,83638,Y,,,,
5186,2016,H-400-16026-417999,2016-05-23,H-2B,2016-01-26,Certification,2016-05-23 00:00:00,2016-12-31,"MICHAEL W.DICKINSON, INC.",100 PINEY CREEK LANE,,NORTH EAST,MD,21901,UNITED STATES OF AMERICA,,410-287-4567,,,,,,"Farm Workers, Farm and Ranch Animals",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",112920.0,15.0,15.0,Y,Seasonal,$12.31,Hour,18.46,18.46,N,,None,,,N,,N,,,Y,3.0,North East,MD,21901,N,,,,
5187,2016,H-400-16026-447043,2016-04-13,H-2B,2016-02-01,Certification,2016-04-18 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Food Preparation Worker,35-2021,Food Preparation Workers,721110.0,8.0,8.0,Y,Peakload,$10.97,Hour,16.46,16.46,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5188,2016,H-400-16026-448387,2016-04-12,H-2B,2016-01-26,Certification,2016-04-12 00:00:00,2016-11-30,Baranko Bros Inc,3046 Hwy 22,,Dickinson,ND,58602,UNITED STATES OF AMERICA,,701-483-5868,,SOUTHERN IMPACT,LESLI DOWNS,Tulsa,OK,Truck Driver,53-3032,Heavy and Tractor-Trailer Truck Drivers,213113.0,5.0,5.0,Y,Seasonal,$25.94,Hour,38.91,,N,,High School/GED,,,N,,N,,,N,,Dickinson,ND,58602,N,,,,
5189,2016,H-400-16026-500664,2016-04-08,H-2B,2016-01-26,Certification,2016-04-11 00:00:00,2016-12-20,Summit Contracting,36581 SD Hwy 44,,Platte,SD,57369,UNITED STATES OF AMERICA,,605-337-2841,,H VISA SOLUTIONS,JOHN BEDELL,SIOUX FALLS,SD,Construction Laborer,47-2061,Construction Laborers,236220.0,4.0,4.0,Y,Seasonal,$13.19,Hour,19.79,19.79,N,,None,None,None,N,,N,,,N,,Platte,SD,57369,Y,,,,
5190,2016,H-400-16026-533521,2016-04-29,H-2B,2016-01-26,Certification Expired,2016-04-29 00:00:00,2016-10-01,"GOLDSMITH LAMBROS, INC.",7137-C LITTLE RIVER TURNPIKE,,ANNANDALE,VA,22003,UNITED STATES OF AMERICA,,703-354-1038,,MPRAS LAW OFFICES,EMANUEL MPRAS,ANNANDALE,VA,"Retail Salesperson, Jewelry",41-2031,Retail Salespersons,448310.0,8.0,8.0,Y,Seasonal,$13.39,Hour,20.09,,N,,None,,,N,,N,,,N,,Skagway,AK,99840,N,,,,
5191,2016,H-400-16026-558899,2016-04-12,H-2B,2016-01-26,Certification,2016-04-12 00:00:00,2016-11-30,Diversified Roofing Corporation,2015 W Mountain View Rd.,,Phoenix,AZ,85021,UNITED STATES OF AMERICA,,602-870-8322,,FOREMEN LLC,IRIS JUAREZ,PHOENIX,AZ,Roofers,47-2181,Roofers,321214.0,40.0,40.0,Y,Peakload,$15.66,Hour,,,N,,None,,,N,,N,,,Y,3.0,Phoenix,AZ,85021,Y,,,,
5192,2016,H-400-16026-587951,2016-04-08,H-2B,2016-01-27,Certification,2016-04-11 00:00:00,2016-12-31,Farinella Nursery-Landcape Contractors LLC,2602 Highway MM,,Labadie,MO,63055,UNITED STATES OF AMERICA,,314-920-9800,,FRONTERA VISA SOLUTIONS INC.,SARAH WYNGAARD,GREEN BAY,WI,Landscaping Workers,37-3011,Landscaping and Groundskeeping Workers,561730.0,4.0,4.0,Y,Peakload,$13.03,Hour,,,N,,None,,None,N,,N,,,Y,2.0,Labadie,MO,63055,Y,,,,
5193,2016,H-400-16026-602984,2016-04-19,H-2B,2016-01-29,Certification,2016-04-20 00:00:00,2016-10-10,SAI INVESTMENTS LLC,330-A SPRUCE MILL WAY,,KETCHIKAN,AK,99901,UNITED STATES OF AMERICA,,760-434-5070,,LAW OFFICES OF MANJU K. BHAVNANI,MANJU BHAVNANI,BEVERLY HILLS,CA,Jewelry Salesperson,41-2031,Retail Salespersons,448310.0,14.0,14.0,Y,Seasonal,$13.39,Hour,20.09,,N,,High School/GED,,,N,,N,,,Y,6.0,KETCHIKAN,AK,99901,Y,,,,
5194,2016,H-400-16026-640888,2016-04-18,H-2B,2016-02-01,Certification,2016-05-01 00:00:00,2017-01-15,BROTHERS PROPERTY MANAGEMENT CORP,101 MOUNTAIN VIEW ROAD,,WHITEFIELD,NH,03598,UNITED STATES OF AMERICA,,603-837-2100,,IMMIGRATION USA,LISSETTE HILDESHEIM,PALM CITY,FL,SERVER,35-3031,Waiters and Waitresses,721110.0,13.0,13.0,Y,Peakload,$10.67,Hour,,,N,,None,,,N,,N,,,Y,1.0,WHITEFIELD,NH,03598,N,,,,
5195,2016,H-400-16026-694710,2016-04-20,H-2B,2016-02-01,Certification,2016-04-20 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Bartender,35-3011,Bartenders,721110.0,2.0,2.0,Y,Peakload,$16.33,Hour,24.5,24.5,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5196,2016,H-400-16026-696404,2016-02-10,H-2B,2016-01-26,Withdrawn,2016-04-15 00:00:00,2016-12-15,CULPEPPER ENTERPRISES INC.,900 ARRINGTON AVE.,PO BOX 155,COLLINS,MS,39428,UNITED STATES OF AMERICA,,601-765-8388,,NORTH AMERICAN LABOR SERVICE INC.,JON CLANCY,VANCLEAVE,MS,Highway Maintenance worker,37-3011,Landscaping and Groundskeeping Workers,561730.0,34.0,,Y,Seasonal,$13.24,Hour,19.86,,N,,None,,,N,,N,,,N,,COLLINS,MS,39428,Y,,,,
5197,2016,H-400-16026-700629,2016-04-19,H-2B,2016-02-01,Certification,2016-04-19 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Pool Attendant,39-3091,Amusement and Recreation Attendants,721110.0,3.0,3.0,Y,Seasonal,$10.55,Hour,15.83,15.83,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5198,2016,H-400-16026-701510,2016-05-11,H-2B,2016-02-08,Certification,2016-05-11 00:00:00,2016-10-20,"LINMURE, INC.",277 Long Beach Ave.,,York Beach,ME,03910,UNITED STATES OF AMERICA,,207-363-4400,,BUTZEL LONG,SCOTT PATTERSON,BLOOMFIELD HILLS,MI,Front Desk Clerk,43-4081,"Hotel, Motel, and Resort Desk Clerks",72111.0,3.0,3.0,Y,Peakload,$11.31,Hour,16.97,16.97,N,,None,,,N,,N,,,N,,York Beach,ME,03910,Y,,,,
5199,2016,H-400-16026-756512,2016-04-28,H-2B,2016-02-08,Certification,2016-05-01 00:00:00,2016-10-20,"LINMURE, INC.",277 Long Beach Ave,,YORK BEACH,ME,03910,UNITED STATES OF AMERICA,,207-363-4400,,BUTZEL LONG,SCOTT PATTERSON,BLOOMFIELD HILLS,MI,Housekeeper,37-2012,Maids and Housekeeping Cleaners,72111.0,5.0,5.0,Y,Peakload,$9.93,Hour,14.9,14.9,N,,None,,,N,,N,,,N,,York Beach,ME,03910,Y,,,,
5200,2016,H-400-16026-763171,2016-03-21,H-2B,2016-01-27,Withdrawn,2016-04-11 00:00:00,2016-12-10,Hagen Lawn & Landscape LLC,850 Flying Cloud Drive,,Chaska,MN,55318,UNITED STATES OF AMERICA,,952-233-4004,,FRONTERA VISA SOLUTIONS INC.,SARAH WYNGAARD,GREEN BAY,WI,Landscaping Workers,37-3011,Landscaping and Groundskeeping Workers,561730.0,15.0,,Y,Seasonal,$14.13,Hour,,,N,,None,,None,N,,N,,,Y,2.0,Chaska,MN,55318,Y,,,,
5201,2016,H-400-16026-770875,2016-04-20,H-2B,2016-01-26,Certification,2016-04-24 00:00:00,2016-10-31,TWO PARS INC,PO BOX 1860,8 BEACH STREET,YORK BEACH,ME,03910,UNITED STATES OF AMERICA,,207-363-1381,,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,"COOKS, SHORT ORDER",35-2015,"Cooks, Short Order",721110.0,2.0,2.0,Y,Seasonal,$12.5,Hour,18.75,18.75,N,,None,,,N,,N,,,Y,1.0,YORK BEACH,ME,03910,N,,,,
5202,2016,H-400-16026-800302,2016-04-12,H-2B,2016-02-01,Certification,2016-04-18 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Front Desk Clerk,43-4081,"Hotel, Motel, and Resort Desk Clerks",721110.0,3.0,3.0,Y,Peakload,$14.95,Hour,22.43,22.43,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5203,2016,H-400-16026-800551,2016-04-26,H-2B,2016-01-26,Certification,2016-04-26 00:00:00,2016-11-30,"Anderson Western, Inc",1701 Yegen Rd,PO Box 2319,Bismarck,ND,58502,UNITED STATES OF AMERICA,,701-222-3550,,SOUTHERN IMPACT,LESLI DOWNS,TULSA,OK,Truck Driver,53-3032,Heavy and Tractor-Trailer Truck Drivers,237310.0,1.0,1.0,Y,Seasonal,$27.1,Hour,40.65,,N,,High School/GED,,,N,,N,,,Y,6.0,Bismarck,ND,58504,Y,,,,
5204,2016,H-400-16026-805938,2016-04-07,H-2B,2016-01-26,Certification,2016-04-10 00:00:00,2016-11-30,"Autumn Ridge Landscaping, Inc.",8940 Greenfield Road,,Loretto,MN,55357,UNITED STATES OF AMERICA,,763-498-7574,,"The Labor Company, LLC",Evelyn Wright,Amherst,VA,Landscaping Laborers,37-3011,Landscaping and Groundskeeping Workers,561730.0,6.0,6.0,Y,Seasonal,$14.13,Hour,21.2,21.2,N,,None,,,N,,N,,,N,,Loretto,MN,55357,Y,,,,
5205,2016,H-400-16026-810839,2016-04-04,H-2B,2016-02-08,Withdrawn,2016-02-15 00:00:00,2019-02-14,DAVE GIORDANO,6125 10TH STREET,,KENOSHA,WI,53144,UNITED STATES OF AMERICA,,262-496-2199,,"THE MESSERSMITH LAW FIRM, P.C.",PETER MESSERSMITH,CHICAGO,IL,NANNY,39-9011,Childcare Workers,624410.0,1.0,,Y,One-Time Occurrence,$11.02,Hour,,,N,,High School/GED,,,N,,N,,,Y,12.0,KENOSHA,WI,53144,N,,,,
5206,2016,H-400-16026-831174,2016-04-19,H-2B,2016-02-01,Certification,2016-04-19 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Bell Person,39-6011,Baggage Porters and Bellhops,721110.0,3.0,3.0,Y,Seasonal,$11.07,Hour,16.61,16.61,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5207,2016,H-400-16026-835752,2016-04-29,H-2B,2016-02-01,Certification,2016-04-29 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Housekeeper,37-2012,Maids and Housekeeping Cleaners,721110.0,12.0,12.0,Y,Peakload,$13.6,Hour,20.4,20.4,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5208,2016,H-400-16026-858498,2016-04-08,H-2B,2016-01-26,Certification,2016-04-15 00:00:00,2016-11-15,"TRANCASA USA, INC.",3501 W. UTILITY DR.,,PHARR,TX,78577,UNITED STATES OF AMERICA,,956-702-4167,,"LAW OFFICE OF JOSE A. BARBEITO, PLLC",JOSE BARBEITO,MCALLEN,TX,Truck Driver,53-3032,Heavy and Tractor-Trailer Truck Drivers,484121.0,30.0,30.0,Y,Peakload,$18.18,Hour,,,N,,None,,,N,,N,,,Y,12.0,PHARR,TX,78577,N,,,,
5209,2016,H-400-16026-862800,2016-04-19,H-2B,2016-01-26,Partial Certification,2016-04-19 00:00:00,2016-11-30,"Barringer Landscapes, Inc.",5013 Fountainwood Circle,,Georgetown,TX,78633,UNITED STATES OF AMERICA,,512-868-0363,,"ROBERT J. BARRINGER, ATTORNEY AT LAW",ROBERT BARRINGER,HOUSTON,TX,Landscape Laborer,37-3011,Landscaping and Groundskeeping Workers,561730.0,10.0,9.0,Y,Peakload,$11.84,Hour,,,N,,None,,,N,,N,,,N,,Georgetown,TX,78633,Y,,,,
5210,2016,H-400-16026-863437,2016-05-13,H-2B,2016-01-26,Certification,2016-05-13 00:00:00,2016-12-30,"Karr Brothers Drywall, Inc",3550 Work Drive Sutie B9,,Fort Myers,FL,33916,UNITED STATES OF AMERICA,,239-332-2488,,,,,,Construction Laborers,47-2061,Construction Laborers,236220.0,30.0,30.0,Y,Peakload,$14.21,Hour,21.31,,N,,None,,,N,,N,,,Y,6.0,Fort Myers,FL,33916,Y,,,,
5211,2016,H-400-16026-874713,2016-04-11,H-2B,2016-01-26,Certification,2016-04-24 00:00:00,2016-10-31,TWO PARA INC,PO BOX 1860,8 BEACH STREET,YORK BEACH,ME,03910,UNITED STATES OF AMERICA,,207-363-1381,,U.S. AMERICANS INC,JOHN GISMONDI,WESTBURY,NY,HOUSEKEEPING,37-2012,Maids and Housekeeping Cleaners,721110.0,4.0,4.0,Y,Seasonal,$10.,Hour,15.0,15.0,N,,None,,,N,,N,,,Y,1.0,YORK BEACH,ME,03910,N,,,,
5212,2016,H-400-16026-878520,2016-04-12,H-2B,2016-02-01,Certification,2016-04-18 00:00:00,2017-01-03,Nantucket Hotel Holdings LLC,"321 Commonwealth Road, Suite 201",,Wayland,MA,01778,UNITED STATES OF AMERICA,,508-310-9922,,PRACTICAL EMPLOYEE SOLUTIONS,Veronica Birkenstock,FRISCO,TX,Server,35-3031,Waiters and Waitresses,721110.0,4.0,4.0,Y,Peakload,$13.95,Hour,20.93,20.93,N,,None,,,N,,N,,,Y,2.0,Nantucket,MA,02554,N,,,,
5213,2016,H-400-16026-887185,2016-04-20,H-2B,2016-01-28,Certification Expired,2016-04-20 00:00:00,2016-06-30,Beaucoup Crawfish of Eunice,101 South East St.,,Eunice,LA,70535,UNITED STATES OF AMERICA,,337-457-1811,,"ASHLEY FORET DEES, LLC",ASHLEY DEES,LAKE CHARLES,LA,Crawfish Processor,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",311712.0,80.0,80.0,Y,Seasonal,$9.39,Hour,14.09,,N,,None,,,N,,N,,,N,,Eunice,LA,70535,N,,,,
5214,2016,H-400-16026-891515,2016-04-18,H-2B,2016-01-29,Certification,2016-04-18 00:00:00,2016-10-31,"ENVIRONMENTAL LANDWORKS COMPANY, INC.",17173 Mt. Vernon Rd.,,Golden,CO,80401,UNITED STATES OF AMERICA,,303-862-9480,,STINSON LEONARD STREET LLP,RENEE STEINLE,MINNEAPOLIS,MN,Laborer-1,37-3011,Landscaping and Groundskeeping Workers,561730.0,60.0,60.0,Y,Seasonal,$13.64,Hour,20.46,,N,,None,,,N,,N,,,N,,Golden,CO,80401,Y,,,,
5215,2016,H-400-16026-891654,2016-04-14,H-2B,2016-01-27,Certification,2016-04-14 00:00:00,2016-11-30,Nebraska Nursery and Color Gardens,4240 S. Coddington Avenue,,Lincoln,NE,68522,UNITED STATES OF AMERICA,,402-489-6712,,"KAN LAW, PC",GRACE KAN,FARMERS BRANCH,TX,Landscape Installer,37-3011,Landscaping and Groundskeeping Workers,541320.0,15.0,15.0,Y,Seasonal,$12.17,Hour,,,N,,None,,,N,,N,,,Y,2.0,Lincoln,NE,68522,Y,,,,
5216,2016,H-400-16026-924862,2016-04-22,H-2B,2016-01-26,Certification,2016-04-22 00:00:00,2016-12-29,Valley of Beracah Inc,"401 E Burnsville Pkwy, #112",,Burnsville,MN,55337,UNITED STATES OF AMERICA,,952-201-5865,,Wilson Law Group,David Wilson,Minneapolis,MN,Siding Installation Helper,47-3019,"Helpers, Construction Trades, All Other",238170.0,2.0,2.0,Y,Seasonal,$23.88,Hour,35.82,,N,,None,,,N,,N,,,N,,Burnsville,MN,55337,Y,Department of Employment and Economic Development,8616352,2016-01-25,2016-03-25
5217,2016,H-400-16026-955633,2016-04-13,H-2B,2016-01-28,Certification,2016-04-15 00:00:00,2017-02-15,"Bayou Shrimp Processors, Inc.",Physical:  9818 J Dooley Road,Mail:  P O Box 247,Delcambre,LA,70528,UNITED STATES OF AMERICA,Iberia parish,337-685-5773,,"COUCH APPLICATION SERVICE ASSISTANCE, LLC.",KELLY COUCH,NEW ROADS,LA,Food preparation workers,35-2021,Food Preparation Workers,311712.0,60.0,60.0,Y,Seasonal,$8.32,Hour,12.48,12.48,N,,None,,,N,,N,,,Y,1.0,Delcambre,LA,70528,N,,,,
5218,2016,H-400-16026-989682,2016-04-08,H-2B,2016-01-29,Certification,2016-04-20 00:00:00,2016-10-21,"Kemper Sports Management, Inc.",500 Skokie Boulevard,Suite 444,Northbrook,IL,60062,UNITED STATES OF AMERICA,,224-383-6006,,"KAN LAW, PC",GRACE KAN,FARMERS BRANCH,TX,Landscape Laborer 1,37-3011,Landscaping and Groundskeeping Workers,713910.0,26.0,26.0,Y,Seasonal,$11.18,Hour,,,N,,None,,,N,,N,,,N,,Valentine,NE,69201,N,,,,
5219,2016,H-400-16027-000162,2016-04-20,H-2B,2016-01-27,Certification,2016-04-20 00:00:00,2016-12-01,"V and A Landscaping, Inc.",465 Prospect Street (mailing),1275 Spaulding Road (physical),Elgin,IL,60120,UNITED STATES OF AMERICA,,847-741-0851,,"The Labor Company, LLC",Evelyn Wright,Amherst,VA,Landscaping Laborers,37-3011,Landscaping and Groundskeeping Workers,561730.0,25.0,25.0,Y,Seasonal,$13.49,Hour,20.24,20.24,N,,None,,,N,,N,,,N,,Elgin,IL,60120,Y,,,,
5220,2016,H-400-16027-008482,2016-04-08,H-2B,2016-01-28,Certification,2016-04-10 00:00:00,2016-11-15,"BY THE SEA GUESTS, LLC.",P.O. BOX 507,57 CHASE AVENUE AND INMAN ROAD EXTENSION,DENNISPORT,MA,02639,UNITED STATES OF AMERICA,,508-398-8685,,PEAK SEASON WORKFORCE,JOSEPH BISHOP,MASHPEE,MA,HOUSEKEEPERS,37-2012,Maids and Housekeeping Cleaners,721191.0,5.0,5.0,Y,Seasonal,$13.,Hour,19.5,,N,,None,,,N,,N,,,Y,3.0,DENNISPORT,MA,02639,N,,,,
5221,2016,H-400-16027-011190,2016-05-03,H-2B,2016-01-27,Certification,2016-05-03 00:00:00,2016-11-30,UK International Soccer Camps,"525 Amigos Drive, Suite 1",,Redlands,CA,92373,UNITED STATES OF AMERICA,,888-857-6222,,Silk & Co,Ralph Klopp,Cleveland,OH,Soccer Coach,27-2022,Coaches and Scouts,611620.0,50.0,50.0,Y,Seasonal,$19.,Hour,,,N,,None,,,N,,N,,,Y,12.0,Portland,OR,97209,Y,iMatch Skills WorkSource Oregon,,,
5222,2016,H-400-16027-022671,2016-03-30,H-2B,2016-01-27,Denied,2016-04-01 00:00:00,2016-12-15,AQVINOS CLEANING SERVICE,30 A SPARKS AVE,PO. 2519,NANTUCKET,MA,02554,UNITED STATES OF AMERICA,,508-680-1088,,MMG ASSOCIATES NANTUCKET,MAYDENE THOMPSON,S Yarmouth,MA,"CLEANER,S",37-2012,Maids and Housekeeping Cleaners,621399.0,8.0,,Y,Seasonal,$14.73,Hour,0.0,0.0,N,,None,,,N,,N,,,N,,NANTUCKET,MA,02554,N,,,,
5223,2016,H-400-16027-039135,2016-05-10,H-2B,2016-02-01,Withdrawn,2016-04-20 00:00:00,2016-12-30,"Woods Plus, Inc.",1900 Whiting Way,,Lugoff,SC,29078,UNITED STATES OF AMERICA,,803-729-4264,,LABOR CONSULTANTS INTERNATIONAL,AMBER HELLER,COEUR D'ALENE,ID,Forestry Worker,45-4011,Forest and Conservation Workers,115310.0,20.0,,Y,Seasonal,$12.03,Hour,18.05,19.1,N,,None,,,N,,N,,,Y,2.0,Walterboro,SC,29488,Y,,,,
